portfolio,id_ordre_travail,id_demande,etat,urgence,impact_disponibilite,vandalisme,palliative,avec_demande_pdr,est_reouvert,site,zone,famille,groupe,ot_fils,prestataire,cout_maindoeuvre,cout_pdr,cout_bc,cout_total,nombre_main_doeuvre,duree_intervention_par_heure,id_actif,time_to_closure_hours,time_to_start_hours,num_spare_parts_requests,total_parts_quantity,total_parts_cost,parts_families,parts_request_status,creation_hour,creation_day_of_week,creation_day_of_month,creation_month,creation_quarter,creation_is_weekend,creation_is_business_hours,days_since_last_maintenance,equipment_failure_count,equipment_avg_cost,equipment_avg_duration,famille_failure_count,famille_avg_cost,equipment_age_days,site_failure_count,site_avg_cost,zone_failure_count,has_spare_parts,spare_parts_cost_ratio,famille_spare_parts_usage_rate,anomaly_travaux_de_maintenance,anomaly_dégradation,anomaly_endomagement,anomaly_arrachement,anomaly_endommage,anomaly_dégradtion_du_sol,anomaly_desencastrement,anomaly_serrure_endommagé_,anomaly_chasse_endommagé_,anomaly_flux_lumineux_faible_,anomaly_poigné_endommagé_,anomaly_endommagement_,anomaly_dégradation_,anomaly_brèche_à_la_clôture_,anomaly_déformation,anomaly_habillage_dégradé_,anomaly_dégradation_des_matériaux_,anomaly_sol_defectué,anomaly_bouchage_,anomaly_dérangement_au_niveau_de_la_centrale_,anomaly_recurrence_count,urgence_Faible,urgence_Fort,urgence_Moyen,famille_high_urgency_rate,provider_avg_time_to_closure,provider_avg_cost,provider_work_volume,rolling_7d_failures,rolling_30d_failures,rolling_7d_avg_cost,rolling_30d_avg_cost,portfolio_encoded,site_encoded,zone_encoded,famille_encoded,groupe_encoded,prestataire_encoded,etat_encoded,days_to_next_failure,will_fail_within_30_days,anomaly_type_encoded,spare_parts_cost_target,intervention_duration_target,will_need_spare_parts
batiment,13539,13577,OT Cloturé,Moyen,oui,False,False,True,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,5029.44,60.0,0.0,5089.44,1,96.72,1225664,1415.95,837.7,1,1.0,60.0,MENUISERIE,cloture,16,4,3,1,1,0,1,9.809027777777779,1,5089.44,96.72,385,4123.536727272727,0.0,1119,5713.647426273458,308,1,0.011789116287843064,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,5089.44,5089.44,0,2,3,12,74,9,0,,0,179,60.0,96.72,1
batiment,14482,14565,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,32.24,0.0,0.0,32.24,1,0.62,1225673,19.683333333333334,0.7666666666666667,0,0.0,0.0,,,10,4,14,2,1,0,1,9.809027777777779,1,32.24,0.62,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,32.24,32.24,0,2,3,16,86,9,0,,0,49,0.0,0.62,0
batiment,15458,15572,OT Cloturé,Moyen,non,False,False,False,False,MEDHUB,ZFL02,Equipement éclairage,Interrupteur d'allumage ,Non,TMU,95.57,0.0,0.0,95.57,1,1.1,1225758,23.4,0.16666666666666666,0,0.0,0.0,,,12,2,26,3,1,0,1,9.809027777777779,1,95.57,1.1,263,6283.062015209126,0.0,209,8898.886746411483,25,0,0.0,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,95.57,95.57,0,0,11,15,52,9,0,,0,73,0.0,1.1,0
batiment,14771,14869,OT Cloturé,Moyen,non,False,False,True,False,MEDHUB,ZFL02,Equipement lot archi / Menuiserie ,Porte aluminium,Non,TMU,1566.45,28650.0,0.0,30216.45,1,18.03,1225765,20.283333333333335,0.38333333333333336,8,164.0,30350.0,"MENUISERIE, DIVERS",cloture,15,1,25,2,1,0,1,9.809027777777779,1,30216.45,18.03,385,4123.536727272727,0.0,209,8898.886746411483,25,1,1.004419777968623,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,30216.45,30216.45,0,0,11,12,75,9,0,,0,254,30350.0,18.03,1
batiment,13844,13899,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Cloison,Non,NZALA,52850.66,967.0,0.0,53817.66,3,340.16,1225776,432.0,91.8,4,7.0,967.0,"CONSTRUCTION, PEINTURE",cloture,11,4,17,1,1,0,1,9.809027777777779,1,53817.66,340.16,385,4123.536727272727,0.0,1119,5713.647426273458,308,1,0.01796807962293418,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,739.3518361581921,10772.079081632653,392,1.0,1.0,53817.66,53817.66,0,2,3,12,22,6,0,,0,80,967.0,340.16,1
batiment,13669,13705,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,32.24,0.0,0.0,32.24,1,0.62,1225811,0.75,0.05,0,0.0,0.0,,,12,3,9,1,1,0,1,9.809027777777779,1,32.24,0.62,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,32.24,32.24,0,2,3,16,86,9,0,,0,49,0.0,0.62,0
batiment,13773,13816,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,37.44,0.0,0.0,37.44,1,0.72,1225825,19.216666666666665,18.466666666666665,0,0.0,0.0,,,19,1,14,1,1,0,0,9.809027777777779,1,37.44,0.72,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,37.44,37.44,0,2,3,16,86,9,0,,0,163,0.0,0.72,0
batiment,14085,14138,OT En stand by,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement climatisation et VMC,Centrale de traitement d'air,Oui,TMU,0.0,0.0,0.0,0.0,0,0.0,1225850,,344.18333333333334,0,0.0,0.0,,,0,1,28,1,1,0,0,9.809027777777779,1,0.0,0.0,39,3388.1751282051287,0.0,1119,5713.647426273458,308,0,0.0,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,3,4,17,9,3,,0,108,0.0,0.0,0
batiment,13678,13712,OT En stand by,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement climatisation et VMC,Pompe à chaleur,Oui,TMU,0.0,0.0,0.0,0.0,0,0.0,1226008,,0.7166666666666667,0,0.0,0.0,,,15,3,9,1,1,0,1,9.809027777777779,1,0.0,0.0,39,3388.1751282051287,0.0,1119,5713.647426273458,308,0,0.0,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,3,4,69,9,3,,0,54,0.0,0.0,0
batiment,14500,14604,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,37.44,0.0,0.0,37.44,1,0.72,1226063,0.8166666666666667,0.06666666666666667,0,0.0,0.0,,,13,6,16,2,1,1,1,9.809027777777779,1,37.44,0.72,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,37.44,37.44,0,2,3,16,86,9,0,,0,126,0.0,0.72,0
batiment,14921,15001,OT Cloturé,Moyen,non,False,True,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,74.36,0.0,0.0,74.36,1,1.43,1226064,3.6166666666666667,0.25,0,0.0,0.0,,,11,0,3,3,1,0,1,9.809027777777779,2,70.2,1.35,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,74.36,74.36,0,2,3,16,86,9,0,8.008333333333333,1,126,0.0,1.43,0
batiment,15128,15237,OT Cloturé,Moyen,non,False,True,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,66.04,0.0,0.0,66.04,1,1.27,1226064,2.4,0.6333333333333333,0,0.0,0.0,,,11,1,11,3,1,0,1,8.008333333333333,2,70.2,1.35,75,2716.3549333333335,8.008333333333333,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,2.0,2.0,70.2,70.2,0,2,3,16,86,9,0,,0,26,0.0,1.27,0
batiment,14338,14387,OT Rejeté,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Armoire électrique ,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,1226065,,,0,0.0,0.0,,,20,5,8,2,1,1,0,9.809027777777779,1,0.0,0.0,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,3,16,2,9,5,,0,181,0.0,0.0,0
batiment,14128,14170,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Armoire électrique ,Non,TMU,22.88,0.0,0.0,22.88,1,0.44,1226066,11.683333333333334,11.216666666666667,0,0.0,0.0,,,0,3,30,1,1,0,0,9.809027777777779,1,22.88,0.44,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,22.88,22.88,0,2,3,16,2,9,0,,0,242,0.0,0.44,0
batiment,13942,13982,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,32.76,0.0,0.0,32.76,1,0.63,1226105,2.683333333333333,0.03333333333333333,0,0.0,0.0,,,11,1,21,1,1,0,1,9.809027777777779,1,32.76,0.63,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,32.76,32.76,0,2,3,16,86,9,0,,0,126,0.0,0.63,0
batiment,14074,14125,OT Crée,Moyen,non,False,False,False,False,TM1,SAS EXPORT,"Equipement de sécurité, contôle et exploitation",Porte sectionnelle,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,1226109,,,0,0.0,0.0,,,15,0,27,1,1,0,1,9.809027777777779,3,0.0,0.0,68,2365.685,0.0,1119,5713.647426273458,308,0,0.0,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.029411764705882353,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,2,3,11,81,9,1,0.0,1,200,0.0,0.0,0
batiment,14073,14124,OT Crée,Moyen,non,False,False,False,False,TM1,SAS EXPORT,"Equipement de sécurité, contôle et exploitation",Porte sectionnelle,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,1226109,,,0,0.0,0.0,,,15,0,27,1,1,0,1,0.0,3,0.0,0.0,68,2365.685,0.0,1119,5713.647426273458,308,0,0.0,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,False,False,True,0.029411764705882353,347.9875606969437,5852.34503869969,1292,2.0,2.0,0.0,0.0,0,2,3,11,81,9,1,0.0006944444444444445,1,87,0.0,0.0,0
batiment,14076,14127,OT Crée,Moyen,non,False,False,False,False,TM1,SAS EXPORT,"Equipement de sécurité, contôle et exploitation",Porte sectionnelle,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,1226109,,,0,0.0,0.0,,,15,0,27,1,1,0,1,0.0006944444444444445,3,0.0,0.0,68,2365.685,0.0006944444444444445,1119,5713.647426273458,308,0,0.0,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,False,False,True,0.029411764705882353,347.9875606969437,5852.34503869969,1292,3.0,3.0,0.0,0.0,0,2,3,11,81,9,1,,0,87,0.0,0.0,0
batiment,14519,14592,OT Cloturé,Moyen,oui,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,33.28,0.0,0.0,33.28,1,0.64,1226128,68.46666666666667,0.11666666666666667,0,0.0,0.0,,,9,0,17,2,1,0,1,9.809027777777779,1,33.28,0.64,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,33.28,33.28,0,2,3,16,86,9,0,,0,49,0.0,0.64,0
batiment,13637,13665,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,Distributeur savon,Non,TMU,1946.88,700.0,0.0,2646.88,1,37.44,1226160,412.3833333333333,14.066666666666666,1,1.0,700.0,PLOMBERIE,cloture,19,1,7,1,1,0,0,9.809027777777779,1,2646.88,37.44,310,6085.928677419354,0.0,1119,5713.647426273458,308,1,0.26446231034274315,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,2646.88,2646.88,0,2,3,14,31,9,0,,0,161,700.0,37.44,1
batiment,13940,13985,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement climatisation et VMC,Split Ext,Non,TMU,1301.56,74.0,0.0,1375.56,1,25.03,1226271,25.483333333333334,0.016666666666666666,2,2.0,74.0,CLIMATISATION,cloture,10,1,21,1,1,0,1,9.809027777777779,1,1375.56,25.03,39,3388.1751282051287,0.0,1119,5713.647426273458,255,1,0.05379627206374132,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0,347.9875606969437,5852.34503869969,1292,1.0,1.0,1375.56,1375.56,0,2,7,4,102,9,0,,0,63,74.0,25.03,1
batiment,13988,14033,OT Cloturé,Moyen,non,False,False,True,False,TM1,TMPC01,Equipement éclairage,Applique LED ,Non,TMU,8733.4,1680.0,0.0,10413.4,1,167.95,1226274,169.4,0.13333333333333333,2,12.0,1680.0,ELECTRICITE,cloture,11,3,23,1,1,0,1,9.809027777777779,1,10413.4,167.95,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.16133059327405075,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,10413.4,10413.4,0,2,7,15,0,9,0,,0,98,1680.0,167.95,1
batiment,13800,13841,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Cloison,Non,TMU,42.64,0.0,0.0,42.64,1,0.82,1226558,1.0833333333333333,0.16666666666666666,0,0.0,0.0,,,15,2,15,1,1,0,1,9.809027777777779,1,42.64,0.82,385,4123.536727272727,0.0,1119,5713.647426273458,308,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,42.64,42.64,0,2,3,12,22,9,0,,0,123,0.0,0.82,0
batiment,14382,14425,OT Crée,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Cloison,Non,NZALA,0.0,0.0,0.0,0.0,0,0.0,1226574,,,0,0.0,0.0,,,16,0,10,2,1,0,1,9.809027777777779,1,0.0,0.0,385,4123.536727272727,0.0,1119,5713.647426273458,308,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,739.3518361581921,10772.079081632653,392,1.0,1.0,0.0,0.0,0,2,3,12,22,6,1,,0,91,0.0,0.0,0
batiment,15191,15307,OT Cloturé,Moyen,oui,True,False,False,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Cloison,Non,TMU,50.96,0.0,0.0,50.96,1,0.98,1226579,1.7333333333333334,0.11666666666666667,0,0.0,0.0,,,12,3,13,3,1,0,1,9.809027777777779,1,50.96,0.98,385,4123.536727272727,0.0,1119,5713.647426273458,308,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,50.96,50.96,0,2,3,12,22,9,0,,0,123,0.0,0.98,0
batiment,15155,15269,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,63.96,0.0,0.0,63.96,1,1.23,1226677,3.4833333333333334,0.06666666666666667,0,0.0,0.0,,,11,2,12,3,1,0,1,9.809027777777779,1,63.96,1.23,385,4123.536727272727,0.0,1119,5713.647426273458,308,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,63.96,63.96,0,2,3,12,74,9,0,,0,197,0.0,1.23,0
batiment,13772,13807,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement éclairage,Interrupteur d'allumage ,Non,TMU,2474.68,750.0,0.0,3224.68,1,47.59,1226743,74.61666666666666,26.95,1,3.0,750.0,ELECTRICITE,cloture,6,1,14,1,1,0,0,9.809027777777779,1,3224.68,47.59,263,6283.062015209126,0.0,1119,5713.647426273458,308,1,0.23258121736110252,0.5057034220532319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,3224.68,3224.68,0,2,3,15,52,9,0,,0,49,750.0,47.59,1
batiment,13723,13753,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,178.36,0.0,0.0,178.36,1,3.43,1226745,4.85,0.55,0,0.0,0.0,,,13,4,10,1,1,0,1,9.809027777777779,1,178.36,3.43,310,6085.928677419354,0.0,1119,5713.647426273458,308,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,178.36,178.36,0,2,3,14,120,9,0,,0,18,0.0,3.43,0
batiment,15404,15524,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,3666.52,800.0,0.0,4466.52,1,70.51,1226749,71.03333333333333,0.31666666666666665,2,2.0,800.0,"MENUISERIE, PLOMBERIE",cloture,12,0,24,3,1,0,1,9.809027777777779,1,4466.52,70.51,385,4123.536727272727,0.0,1119,5713.647426273458,308,1,0.17911035884760393,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,4466.52,4466.52,0,2,3,12,74,9,0,,0,179,800.0,70.51,1
batiment,14717,14805,OT Realisé,Moyen,non,True,False,False,False,TM1,SAS EXPORT,Equipement éclairage,Interrupteur d'allumage ,Non,TMU,40.56,0.0,0.0,40.56,1,0.78,1226751,10.583333333333334,9.783333333333333,0,0.0,0.0,,,2,0,24,2,1,0,0,9.809027777777779,1,40.56,0.78,263,6283.062015209126,0.0,1119,5713.647426273458,308,0,0.0,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,40.56,40.56,0,2,3,15,52,9,4,,0,142,0.0,0.78,0
batiment,15084,15182,OT Cloturé,Moyen,non,True,False,False,False,TM1,SAS EXPORT,Equipement éclairage,Interrupteur d'allumage ,Non,TMU,11.44,0.0,0.0,11.44,1,0.22,1226752,59.016666666666666,58.766666666666666,0,0.0,0.0,,,22,6,9,3,1,1,0,9.809027777777779,1,11.44,0.22,263,6283.062015209126,0.0,1119,5713.647426273458,308,0,0.0,0.5057034220532319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,11.44,11.44,0,2,3,15,52,9,0,,0,49,0.0,0.22,0
batiment,13748,13778,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,29.12,0.0,0.0,29.12,1,0.56,1226757,40.15,39.55,0,0.0,0.0,,,20,5,11,1,1,1,0,9.809027777777779,1,29.12,0.56,310,6085.928677419354,0.0,1119,5713.647426273458,308,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,29.12,29.12,0,2,3,14,120,9,0,,0,18,0.0,0.56,0
batiment,14748,14842,OT Realisé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,11519.56,2100.0,0.0,13619.56,1,221.53,1226760,1434.3833333333334,11.216666666666667,1,1.0,2100.0,PLOMBERIE,cloture,21,0,24,2,1,0,0,9.809027777777779,1,13619.56,221.53,310,6085.928677419354,0.0,1119,5713.647426273458,308,1,0.15419000320127818,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,13619.56,13619.56,0,2,3,14,120,9,4,,0,101,2100.0,221.53,1
batiment,13615,13650,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,Lavabo,Non,TMU,20.8,0.0,0.0,20.8,1,0.4,1226762,37.11666666666667,36.68333333333333,0,0.0,0.0,,,1,1,7,1,1,0,0,9.809027777777779,2,3408.5,57.375,310,6085.928677419354,0.0,1119,5713.647426273458,308,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,20.8,20.8,0,2,3,14,56,9,0,59.546527777777776,0,48,0.0,0.4,0
batiment,15047,15146,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,Lavabo,Non,TMU,5946.2,850.0,0.0,6796.2,1,114.35,1226762,114.76666666666667,0.1,2,2.0,850.0,"PLOMBERIE, ELECTRICITE",cloture,14,4,7,3,1,0,1,59.546527777777776,2,3408.5,57.375,310,6085.928677419354,59.546527777777776,1119,5713.647426273458,308,1,0.12506989199846974,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,2.0,2.0,3408.5,3408.5,0,2,3,14,56,9,0,,0,167,850.0,114.35,1
batiment,14267,14322,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement plomberie et sanitaire,Distributeur savon,Non,TMU,68.12,0.0,0.0,68.12,1,1.31,1226769,17.366666666666667,16.0,0,0.0,0.0,,,22,2,5,2,1,0,0,9.809027777777779,1,68.12,1.31,310,6085.928677419354,0.0,1119,5713.647426273458,308,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.012903225806451613,347.9875606969437,5852.34503869969,1292,1.0,1.0,68.12,68.12,0,2,3,14,31,9,0,,0,226,0.0,1.31,0
batiment,15192,15306,OT Cloturé,Moyen,oui,True,False,True,False,TM1,SAS EXPORT,Equipement lot archi / Menuiserie ,Porte  bois,Non,TMU,10128.56,650.0,0.0,10778.56,1,194.78,1226773,195.63333333333333,0.1,1,1.0,650.0,MENUISERIE,cloture,13,3,13,3,1,0,1,9.809027777777779,1,10778.56,194.78,385,4123.536727272727,0.0,1119,5713.647426273458,308,1,0.06030490158240062,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025974,347.9875606969437,5852.34503869969,1292,1.0,1.0,10778.56,10778.56,0,2,3,12,74,9,0,,0,153,650.0,194.78,1
batiment,14419,14486,OT Cloturé,Moyen,non,False,False,False,False,TM1,SAS EXPORT,Equipement électrique,Prise de courant ,Non,TMU,13.0,0.0,0.0,13.0,1,0.25,1226807,38.166666666666664,37.85,0,0.0,0.0,,,19,1,11,2,1,0,0,9.809027777777779,1,13.0,0.25,75,2716.3549333333335,0.0,1119,5713.647426273458,308,0,0.0,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.04,347.9875606969437,5852.34503869969,1292,1.0,1.0,13.0,13.0,0,2,3,16,86,9,0,,0,209,0.0,0.25,0
batiment,13747,13777,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement éclairage,Caisson lumineux,Non,TMU,2696.2,720.0,0.0,3416.2,1,51.85,1226809,91.41666666666667,39.55,1,6.0,720.0,ELECTRICITE,cloture,20,5,11,1,1,1,0,9.809027777777779,1,3416.2,51.85,263,6283.062015209126,0.0,1119,5713.647426273458,308,1,0.21076049411626954,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,3416.2,3416.2,0,2,3,15,13,9,0,,0,95,720.0,51.85,1
batiment,14490,14594,OT Cloturé,Moyen,non,False,False,True,False,TM1,SAS EXPORT,Equipement éclairage,Caisson lumineux,Non,TMU,6081.4,360.0,0.0,6441.4,1,116.95,1226810,227.3,111.33333333333333,1,3.0,360.0,ELECTRICITE,cloture,1,5,15,2,1,1,0,9.809027777777779,1,6441.4,116.95,263,6283.062015209126,0.0,1119,5713.647426273458,308,1,0.055888471450305836,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212928,347.9875606969437,5852.34503869969,1292,1.0,1.0,6441.4,6441.4,0,2,3,15,13,9,0,,0,245,360.0,116.95,1
