portfolio,id_ordre_travail,id_demande,etat,urgence,impact_disponibilite,vandalisme,palliative,avec_demande_pdr,est_reouvert,site,zone,famille,groupe,ot_fils,prestataire,cout_maindoeuvre,cout_pdr,cout_bc,cout_total,nombre_main_doeuvre,duree_intervention_par_heure,id_actif,time_to_closure_hours,time_to_start_hours,num_spare_parts_requests,total_parts_quantity,total_parts_cost,parts_families,parts_request_status,creation_hour,creation_day_of_week,creation_day_of_month,creation_month,creation_quarter,creation_is_weekend,creation_is_business_hours,days_since_last_maintenance,equipment_failure_count,equipment_avg_cost,equipment_avg_duration,famille_failure_count,famille_avg_cost,equipment_age_days,site_failure_count,site_avg_cost,zone_failure_count,has_spare_parts,spare_parts_cost_ratio,famille_spare_parts_usage_rate,anomaly_travaux_de_maintenance,anomaly_dégradation,anomaly_endomagement,anomaly_arrachement,anomaly_endommage,anomaly_dégradtion_du_sol,anomaly_desencastrement,anomaly_serrure_endommagé_,anomaly_chasse_endommagé_,anomaly_flux_lumineux_faible_,anomaly_poigné_endommagé_,anomaly_endommagement_,anomaly_dégradation_,anomaly_brèche_à_la_clôture_,anomaly_déformation,anomaly_habillage_dégradé_,anomaly_dégradation_des_matériaux_,anomaly_sol_defectué,anomaly_dérangement_au_niveau_de_la_centrale_,anomaly_fuite_d'eau,anomaly_recurrence_count,urgence_Faible,urgence_Fort,urgence_Moyen,famille_high_urgency_rate,provider_avg_time_to_closure,provider_avg_cost,provider_work_volume,rolling_7d_failures,rolling_30d_failures,rolling_7d_avg_cost,rolling_30d_avg_cost,portfolio_encoded,site_encoded,zone_encoded,famille_encoded,groupe_encoded,prestataire_encoded,etat_encoded,days_to_next_failure,will_fail_within_30_days,anomaly_type_encoded,spare_parts_cost_target,intervention_duration_target,will_need_spare_parts,iso_anomaly,iso_score,ocsvm_anomaly,ocsvm_score,anomaly_consensus,anomaly_confidence
batiment,15014,15111,OT Rejeté,Moyen,non,False,False,False,False,PPR,PPR01,Equipement climatisation et VMC,Bouche VMC,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,157673,,20.966666666666665,0,0.0,0.0,,,13,3,6,3,1,0,1,9.80902777777778,1,0.0,0.0,39,3388.1751282051287,0.0,488,17924.41973360656,386,0,0.0,0.2051282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,1,2,4,11,9,5,,0,189,0.0,0.0,0,0,-0.3369556017942385,0,1.007968971725326,0,0
batiment,14743,14835,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,Distributeur savon,Non,TMU,1420.12,700.0,0.0,2120.12,1,27.31,157747,28.1,0.3166666666666666,1,1.0,700.0,PLOMBERIE,cloture,12,0,24,2,1,0,1,9.80902777777778,1,2120.12,27.31,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.3301699903779032,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,2120.12,2120.12,0,1,2,14,31,9,0,,0,161,700.0,27.31,1,0,-0.35793310617047436,0,1.951025995532273,0,0
batiment,15138,15250,OT Rejeté,Moyen,non,False,False,False,False,PPR,PPR01,Equipement lot archi / Menuiserie ,Fenêtre ,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,157752,,,0,0.0,0.0,,,17,1,11,3,1,0,1,9.80902777777778,1,0.0,0.0,385,4123.536727272727,0.0,488,17924.41973360656,386,0,0.0,0.2909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,1,2,12,43,9,5,,0,231,0.0,0.0,0,0,-0.3369556017942385,0,1.0073737590627196,0,0
batiment,13781,13811,OT En stand by,Moyen,oui,False,False,False,False,PPR,PPR01,Equipement lot archi / Menuiserie ,Porte aluminium,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,157817,,1.4833333333333334,0,0.0,0.0,,,9,2,15,1,1,0,1,9.80902777777778,1,0.0,0.0,385,4123.536727272727,0.0,488,17924.41973360656,386,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,1,2,12,75,9,3,,0,254,0.0,0.0,0,0,-0.3369556017942385,0,0.9743945246329417,0,0
batiment,14604,14695,OT Cloturé,Moyen,non,True,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,Robinet ,Non,TMU,1170.0,540.0,0.0,1710.0,1,22.5,157845,26.48333333333333,1.3833333333333333,1,6.0,540.0,PLOMBERIE,cloture,15,2,19,2,1,0,1,9.80902777777778,1,1710.0,22.5,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.3157894736842105,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,1710.0,1710.0,0,1,2,14,98,9,0,,0,155,540.0,22.5,1,0,-0.35165974092423014,0,1.8699872390265497,0,0
batiment,15023,15112,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Spot,Non,TMU,7425.08,585.0,0.0,8010.08,1,142.79,157867,143.26666666666668,0.1,1,3.0,585.0,ELECTRICITE,cloture,14,3,6,3,1,0,1,9.80902777777778,1,8010.08,142.79,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.0730329784471565,0.5057034220532319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,8010.08,8010.08,0,1,2,15,104,9,0,,0,115,585.0,142.79,1,0,-0.37106757745449653,0,2.7400704173036985,0,0
batiment,15043,15148,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Spot,Non,TMU,41654.38,460.0,0.0,42114.38,1,666.47,157891,3186.4333333333334,0.05,3,8.0,990.0,ELECTRICITE,rejet,14,4,7,3,1,0,1,9.80902777777778,1,42114.38,666.47,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.0235074100580371,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,42114.38,42114.38,0,1,2,15,104,9,0,,0,98,990.0,666.47,1,1,-0.5485351323413364,0,0.44862357346170256,1,1
batiment,14300,14351,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,Urinoir,Non,TMU,24.96,0.0,0.0,24.96,1,0.48,157902,2.083333333333333,0.0166666666666666,0,0.0,0.0,,,15,3,6,2,1,0,1,9.80902777777778,1,24.96,0.48,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,24.96,24.96,0,1,2,14,117,9,0,,0,18,0.0,0.48,0,0,-0.3391354968960893,0,0.804428359768977,0,0
batiment,13914,13960,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,30.16,0.0,0.0,30.16,1,0.58,157909,1.0166666666666666,0.0166666666666666,0,0.0,0.0,,,15,0,20,1,1,0,1,9.80902777777778,2,30.42,0.585,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,30.16,30.16,0,1,2,14,120,9,0,0.0006944444444444,1,18,0.0,0.58,0,0,-0.3452921359722253,0,1.3101065105274294,0,0
batiment,13915,13960,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,30.68,0.0,0.0,30.68,1,0.59,157909,1.0166666666666666,0.0333333333333333,0,0.0,0.0,,,15,0,20,1,1,0,1,0.0006944444444444,2,30.42,0.585,310,6085.928677419354,0.0006944444444444,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,2.0,2.0,30.42,30.42,0,1,2,14,120,9,0,,0,18,0.0,0.59,0,0,-0.38694761925244625,0,0.48737103313291996,0,0
batiment,14553,14659,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,23.4,0.0,0.0,23.4,1,0.45,157913,1.1,0.1666666666666666,0,0.0,0.0,,,11,1,18,2,1,0,1,9.80902777777778,1,23.4,0.45,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,23.4,23.4,0,1,2,14,120,9,0,,0,18,0.0,0.45,0,0,-0.3391354968960893,0,0.8024983214879491,0,0
batiment,14933,15021,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Bloc autonome secours ,Non,TMU,3633.24,561.0,0.0,4194.24,1,69.87,157915,83.66666666666667,13.733333333333333,3,3.0,561.0,ELECTRICITE,cloture,22,0,3,3,1,0,0,9.80902777777778,1,4194.24,69.87,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.1337548638132295,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,4194.24,4194.24,0,1,2,15,6,9,0,,0,62,561.0,69.87,1,0,-0.3888124579559608,0,1.76692745884543,0,0
batiment,14408,14455,OT Rejeté,Moyen,non,False,False,False,False,PPR,PPR01,Equipement lot archi / Menuiserie ,Cloison,Non,NZALA,0.0,0.0,0.0,0.0,0,0.0,157927,,,0,0.0,0.0,,,14,1,11,2,1,0,1,9.80902777777778,1,0.0,0.0,385,4123.536727272727,0.0,488,17924.41973360656,386,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,739.3518361581921,10772.079081632652,392,1.0,1.0,0.0,0.0,0,1,2,12,22,6,5,,0,90,0.0,0.0,0,0,-0.3369556017942385,0,1.0073737590627196,0,0
batiment,13487,13513,OT Cloturé,Moyen,non,False,False,True,True,PPR,PPR01,Element de structure ,Dalle,Non,NZALA,124736.63,1467.0,0.0,126203.63,1,3326.31,157940,4900.216666666666,1572.9,5,11.0,1467.0,"PEINTURE, DIVERS",cloture,5,2,1,1,1,0,0,9.80902777777778,1,126203.63,3326.31,45,5934.808222222222,0.0,488,17924.41973360656,386,1,0.0116240713519888,0.2888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,True,0.0,739.3518361581921,10772.079081632652,392,1.0,1.0,126203.63,126203.63,0,1,2,1,27,6,0,,0,79,1467.0,3326.31,1,1,-0.6912858889823116,1,-13.5353578583172,1,2
batiment,14532,14627,OT Cloturé,Moyen,non,True,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,"Distributeur papier, serviette",Non,TMU,2324.92,850.0,0.0,3174.92,1,44.71,157945,45.833333333333336,0.0166666666666666,1,1.0,850.0,PLOMBERIE,cloture,12,0,17,2,1,0,1,9.80902777777778,1,3174.92,44.71,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.2677232812165346,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,3174.92,3174.92,0,1,2,14,30,9,0,,0,184,850.0,44.71,1,0,-0.3581467932309233,0,2.1371047418093383,0,0
batiment,14631,14724,OT Realisé,Fort,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Interrupteur d'allumage ,Non,TMU,11969.38,22.0,0.0,11991.38,1,191.51,157972,4657.833333333333,147.15,1,1.0,22.0,ELECTRICITE,cloture,11,3,20,2,1,0,1,9.80902777777778,1,11991.38,191.51,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.0018346512244629,0.5057034220532319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,11991.38,11991.38,0,1,2,15,52,9,4,,0,49,22.0,191.51,1,0,-0.459007751140966,0,0.04776514035440549,0,0
batiment,13758,13787,OT Cloturé,Moyen,oui,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,Lavabo,Non,TMU,1966.5,0.0,0.0,1966.5,1,39.33,157983,4297.216666666666,0.35,0,0.0,0.0,,,9,0,13,1,1,0,1,9.80902777777778,1,1966.5,39.33,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,1966.5,1966.5,0,1,2,14,56,9,0,,0,213,0.0,39.33,0,0,-0.41093060402440124,1,-0.23668482239414956,1,1
batiment,13551,13587,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement lot archi / Menuiserie ,Porte vitrée,Non,TMU,11.44,0.0,0.0,11.44,1,0.22,157994,58.56666666666667,55.583333333333336,0,0.0,0.0,,,2,5,4,1,1,1,0,9.80902777777778,1,11.44,0.22,385,4123.536727272727,0.0,488,17924.41973360656,386,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,11.44,11.44,0,1,2,12,82,9,0,,0,153,0.0,0.22,0,0,-0.3369556017942385,0,1.0082117870566414,0,0
batiment,15098,15193,OT Cloturé,Moyen,oui,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,Robinet ,Non,TMU,1193.92,85.0,0.0,1278.92,1,22.96,157999,721.6833333333333,0.0333333333333333,1,1.0,85.0,PLOMBERIE,cloture,12,0,10,3,1,0,1,9.80902777777778,1,1278.92,22.96,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.0664623275889031,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,1278.92,1278.92,0,1,2,14,98,9,0,,0,155,85.0,22.96,1,0,-0.3588818021842563,0,2.8297197741828057,0,0
batiment,13486,13512,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,Robinet ,Non,TMU,1231.88,5.0,0.0,1236.88,1,23.69,158003,56.266666666666666,8.966666666666667,1,1.0,5.0,PLOMBERIE,cloture,5,2,1,1,1,0,0,9.80902777777778,1,1236.88,23.69,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.0040424293383351,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,1236.88,1236.88,0,1,2,14,98,9,0,,0,118,5.0,23.69,1,0,-0.3464808929470823,0,1.7563890536879505,0,0
batiment,14882,14960,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Spot,Non,TMU,4750.2,1220.0,0.0,5970.2,1,91.35,158012,93.91666666666669,0.1333333333333333,2,8.0,1220.0,ELECTRICITE,cloture,13,4,28,2,1,0,1,9.80902777777778,1,5970.2,91.35,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.2043482630397641,0.5057034220532319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,5970.2,5970.2,0,1,2,15,104,9,0,,0,98,1220.0,91.35,1,0,-0.3777650740947957,0,2.65026675451805,0,0
batiment,15296,15413,OT Cloturé,Moyen,oui,False,False,True,False,PPR,PPR01,Equipement éclairage,Spot,Non,TMU,1752.92,1055.0,0.0,2807.92,1,33.71,158013,34.833333333333336,0.6833333333333333,2,5.0,1055.0,ELECTRICITE,cloture,12,1,18,3,1,0,1,9.80902777777778,1,2807.92,33.71,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.375722955069945,0.5057034220532319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,2807.92,2807.92,0,1,2,15,104,9,0,,0,115,1055.0,33.71,1,0,-0.3775780564396277,0,2.1542983911041063,0,0
batiment,14044,14093,OT Rejeté,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,158022,,94.06666666666666,0,0.0,0.0,,,20,5,25,1,1,1,0,9.80902777777778,2,729.08,13.79,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,0.0,0.0,0,1,2,14,120,9,5,23.63125,1,20,0.0,0.0,0,0,-0.3451204728018708,0,1.6462374728254225,0,0
batiment,14555,14653,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,1434.16,24.0,0.0,1458.16,1,27.58,158022,28.566666666666663,0.1,1,1.0,24.0,PLOMBERIE,cloture,11,1,18,2,1,0,1,23.63125,2,729.08,13.79,310,6085.928677419354,23.63125,488,17924.41973360656,386,1,0.0164590991386404,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,2.0,2.0,729.08,729.08,0,1,2,14,120,9,0,,0,113,24.0,27.58,1,0,-0.4232223086948656,0,2.9473646226984727,0,0
batiment,13882,13934,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,8.84,0.0,0.0,8.84,1,0.17,158023,0.2166666666666666,0.0166666666666666,0,0.0,0.0,,,15,6,19,1,1,1,1,9.80902777777778,2,647.18,12.215000000000002,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,8.84,8.84,0,1,2,14,120,9,0,42.90069444444445,0,31,0.0,0.17,0,0,-0.34545663990023456,0,1.3153220716831342,0,0
batiment,14929,15010,OT Cloturé,Fort,non,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,1261.52,24.0,0.0,1285.52,1,24.26,158023,51.5,26.48333333333333,1,1.0,24.0,PLOMBERIE,cloture,12,0,3,3,1,0,1,42.90069444444445,2,647.18,12.215000000000002,310,6085.928677419354,42.90069444444445,488,17924.41973360656,386,1,0.018669487833717,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,0.0129032258064516,347.9875606969437,5852.34503869969,1292,2.0,2.0,647.18,647.18,0,1,2,14,120,9,0,,0,199,24.0,24.26,1,0,-0.4588797761542431,0,1.0264803346746838,0,0
batiment,14042,14091,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,2450.24,2100.0,0.0,4550.24,1,47.12,158024,1285.1333333333334,94.36666666666666,1,1.0,2100.0,PLOMBERIE,cloture,20,5,25,1,1,1,0,9.80902777777778,3,3359.7066666666665,49.18666666666667,310,6085.928677419354,0.0,488,17924.41973360656,386,1,0.4615141179366363,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,4550.24,4550.24,0,1,2,14,120,9,0,0.0034722222222222,1,132,2100.0,47.12,1,0,-0.4091752958500758,0,4.566173751111602,0,0
batiment,14043,14092,OT Rejeté,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,0.0,0.0,0.0,0.0,0,0.0,158024,,94.26666666666668,0,0.0,0.0,,,20,5,25,1,1,1,0,0.0034722222222222,3,3359.7066666666665,49.18666666666667,310,6085.928677419354,0.0034722222222222,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,2.0,2.0,2275.12,2275.12,0,1,2,14,120,9,5,5.551388888888889,1,132,0.0,0.0,0,0,-0.3927923075503706,0,1.270475272293659,0,0
batiment,14183,14225,OT Cloturé,Moyen,oui,False,False,True,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,5222.88,306.0,0.0,5528.88,1,100.44,158024,101.53333333333332,0.6,2,2.0,306.0,"DIVERS, PLOMBERIE",cloture,9,4,31,1,1,0,1,5.551388888888889,3,3359.7066666666665,49.18666666666667,310,6085.928677419354,5.554861111111111,488,17924.41973360656,386,1,0.0553457481442896,0.5580645161290323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,3.0,3.0,3359.7066666666665,3359.7066666666665,0,1,2,14,120,9,0,,0,31,306.0,100.44,1,0,-0.44915452426922514,0,2.5363226314982192,0,0
batiment,14057,14106,OT Cloturé,Moyen,non,False,False,False,False,PPR,PPR01,Equipement plomberie et sanitaire,WC Sanitaire,Non,TMU,57.2,0.0,0.0,57.2,1,1.1,158025,87.2,86.05,0,0.0,0.0,,,19,6,26,1,1,1,0,9.80902777777778,1,57.2,1.1,310,6085.928677419354,0.0,488,17924.41973360656,386,0,0.0,0.5580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0129032258064516,347.9875606969437,5852.34503869969,1292,1.0,1.0,57.2,57.2,0,1,2,14,120,9,0,,0,11,0.0,1.1,0,0,-0.3393394303954655,0,1.1183937572912548,0,0
batiment,15113,15221,OT Cloturé,Moyen,non,False,False,True,True,PPR,PPR01,Equipement lot archi / Menuiserie ,Cloison,Non,TMU,40206.4,281.0,0.0,40487.4,2,386.6,158083,402.9333333333333,16.283333333333335,3,3.0,281.0,PLOMBERIE,cloture,18,0,10,3,1,0,0,9.80902777777778,1,40487.4,386.6,385,4123.536727272727,0.0,488,17924.41973360656,386,1,0.0069404308500916,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,40487.4,40487.4,0,1,2,12,22,9,0,,0,230,281.0,386.6,1,0,-0.49173088952848193,0,2.642956055719722,0,0
batiment,14521,14591,OT Cloturé,Moyen,non,False,False,True,False,PPR,PPR01,Equipement éclairage,Caisson lumineux,Non,TMU,9294.38,25.0,0.0,9319.38,1,148.71,158348,3266.866666666667,0.15,1,1.0,25.0,ELECTRICITE,cloture,9,0,17,2,1,0,1,9.80902777777778,1,9319.38,148.71,263,6283.062015209126,0.0,488,17924.41973360656,386,1,0.0026825818884947,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,9319.38,9319.38,0,1,2,15,13,9,0,,0,144,25.0,148.71,1,0,-0.4197698686564311,0,2.5556123184969444,0,0
batiment,14415,14483,OT Cloturé,Moyen,non,False,False,False,True,TM1,TMPC01,Equipement  de levage,Ascenseur ,Non,TMU,49424.96,0.0,0.0,49424.96,1,950.48,158840,1015.1333333333332,65.08333333333333,0,0.0,0.0,,,15,1,11,2,1,0,1,9.80902777777778,1,49424.96,950.48,6,8284.011666666667,0.0,1119,5713.647426273458,255,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.1666666666666666,347.9875606969437,5852.34503869969,1292,1.0,1.0,49424.96,49424.96,0,2,7,2,3,9,0,,0,194,0.0,950.48,0,1,-0.5100083090388943,0,0.0002949571013530772,1,1
batiment,15091,15194,OT Cloturé,Moyen,oui,False,False,True,False,TM1,TMPC01,Equipement éclairage,Caisson lumineux,Non,TMU,7199.92,75.0,0.0,7274.92,2,69.23,159006,71.6,2.183333333333333,1,3.0,75.0,ELECTRICITE,cloture,10,0,10,3,1,0,1,9.80902777777778,1,7274.92,69.23,263,6283.062015209126,0.0,1119,5713.647426273458,255,1,0.0103093917183969,0.5057034220532319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,0.0038022813688212,347.9875606969437,5852.34503869969,1292,1.0,1.0,7274.92,7274.92,0,2,7,15,13,9,0,,0,245,75.0,69.23,1,0,-0.34697723301101946,0,3.1128686512769264,0,0
batiment,14849,14926,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Cloison,Non,TMU,7.28,0.0,0.0,7.28,1,0.14,159083,139.51666666666668,139.35,0,0.0,0.0,,,4,3,27,2,1,0,0,9.80902777777778,2,37.44,0.72,385,4123.536727272727,0.0,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,1.0,1.0,7.28,7.28,0,2,7,12,22,9,0,29.89583333333333,1,123,0.0,0.14,0,0,-0.33919053656191744,0,2.7188765808977244,0,0
batiment,15509,15635,OT Cloturé,Moyen,non,False,False,False,False,TM1,TMPC01,Equipement lot archi / Menuiserie ,Cloison,Non,TMU,67.6,0.0,0.0,67.6,1,1.3,159083,155.15,153.83333333333334,0,0.0,0.0,,,1,5,29,3,1,1,0,29.89583333333333,2,37.44,0.72,385,4123.536727272727,29.89583333333333,1119,5713.647426273458,255,0,0.0,0.2909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,False,False,True,0.0025974025974025,347.9875606969437,5852.34503869969,1292,2.0,2.0,37.44,37.44,0,2,7,12,22,9,0,,0,123,0.0,1.3,0,0,-0.41301727603903576,0,2.6735315827440793,0,0
