id_actif,actif,famille,groupe,site,zone,localisation,source,corrective_count,preventive_count,total_maintenance_count
29,Joint-metre 3,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
30,Joint-metre 4,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
31,Joint-metre 5,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
32,Joint-metre 6,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
33,Joint-metre 7,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
34,Joint-metre 8,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
35,Joint-metre 9,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
36,Joint-metre 10,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
37,Joint-metre 11,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
38,Joint-metre 12,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
39,Joint-metre 13,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
40,Joint-metre 14,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
41,Joint-metre 15,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
42,Joint-metre 16,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
43,Joint-metre 17,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
44,Joint-metre 18,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
45,Joint-metre 19,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
46,Joint-metre 20,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
47,Joint-metre 21,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
48,Joint-metre 22,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
49,Joint-metre 23,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
50,Joint-metre 24,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
51,Joint-metre 25,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
52,Joint-metre 26,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
53,Joint-metre 27,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
54,Joint-metre 28,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
55,Joint-metre 29,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
56,Joint-metre 30,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
57,Joint-metre 31,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
58,Joint-metre 32,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
59,Joint-metre 33,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
60,Joint-metre 34,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
61,Joint-metre 35,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
62,Joint-metre 36,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
63,Joint-metre 37,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
64,Joint-metre 38,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
65,Joint-metre 39,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
66,Joint-metre 40,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
67,Joint-metre 41,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
68,Joint-metre 42,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
69,Joint-metre 43,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
70,Joint-metre 44,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
71,Joint-metre 45,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
72,Joint-metre 46,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
73,Joint-metre 47,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
74,Joint-metre 48,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
75,Joint-metre 49,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
76,Joint-metre 50,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
77,Joint-metre 51,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
78,Joint-metre 52,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
79,Joint-metre 53,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
80,Joint-metre 54,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
81,Joint-metre 55,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
82,Joint-metre 56,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
83,Joint-metre 57,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
84,Joint-metre 58,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
85,Joint-metre 59,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
86,Joint-metre 60,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
87,Joint-metre 61,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
88,Joint-metre 62,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
89,Joint-metre 63,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
90,Joint-metre 64,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
91,Joint-metre 65,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
92,Joint-metre 66,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
93,Joint-metre 67,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
94,Joint-metre 68,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
95,Joint-metre 69,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
96,Joint-metre 70,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
97,Joint-metre 71,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
98,Joint-metre 72,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
99,Joint-metre 73,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
100,Joint-metre 74,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
101,Joint-metre 75,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
102,Joint-metre 76,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
103,Joint-metre 77,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
104,Joint-metre 78,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
105,Joint-metre 79,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
106,Joint-metre 80,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
107,Joint-metre 81,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
108,Joint-metre 82,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
109,Joint-metre 83,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
110,Joint-metre 84,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
111,Joint-metre 85,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
112,Joint-metre 86,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
113,Joint-metre 87,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
114,Joint-metre 88,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
115,Joint-metre 89,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
116,Joint-metre 90,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
117,Joint-metre 91,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
118,Joint-metre 92,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
119,Joint-metre 93,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
120,Joint-metre 94,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,"corrective, preventive",1,1,2
121,Joint-metre 95,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
122,Joint-metre 96,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
123,Joint-metre 97,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
124,Joint-metre 98,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
125,Joint-metre 99,Equipement d'instrumentation,Joint-metre,TM2,TM02,DPC MED2,preventive,0,1,1
126,Pendule inversé 1,Equipement d'instrumentation,Pendule inversé,TM2,TM02,DPC MED2,preventive,0,1,1
127,Pendule inversé 2,Equipement d'instrumentation,Pendule inversé,TM2,TM02,DPC MED2,preventive,0,1,1
128,Pendule inversé 3,Equipement d'instrumentation,Pendule inversé,TM2,TM02,DPC MED2,preventive,0,1,1
129,Pendule inversé 4,Equipement d'instrumentation,Pendule inversé,TM2,TM02,DPC MED2,preventive,0,1,1
130,Pendule inversé 5,Equipement d'instrumentation,Pendule inversé,TM2,TM02,DPC MED2,preventive,0,1,1
131,Feu de guidage,Equipement de balisage maritime,Feu de guidage,TM2,TM02,Feu de guidage,preventive,0,1,1
132,Feu de musoir tribord,Equipement de balisage maritime,Feu de musoir tribord,TM2,TM02,Feu de musoir tribord,preventive,0,1,1
134,Feu de passe tribord,Equipement de balisage maritime,Feu de passe tribord,TM2,TM02,Feu de passe tribord,preventive,0,1,1
135,Feu de musoir babord,Equipement de balisage maritime,Feu de musoir babord,TM2,TM02,Feu de musoir babord,preventive,0,1,1
136,Feu de passe bâbord,Equipement de balisage maritime,Feu de passe babord,TM2,TM02,Feu de passe bâbord,preventive,0,1,1
137,Feu d'alignement musoir,Equipement de balisage maritime,Feu d'alignement,TM2,TM02,Feu d'alignement musoir,preventive,0,1,1
138,Feu d'alignement (Tenant extérieur),Equipement de balisage maritime,Feu d'alignement,TM2,TM02,DSC MED2,preventive,0,1,1
139,Feu d'extrémité musoir 1,Equipement de balisage maritime,Feu d'extrémité,TM2,TM02,Feu d'extrémité,preventive,0,1,1
140,Feu axe cercle d'evitage,Equipement de balisage maritime,Feu cercle d'evitage,TM2,TM02,DPC MED2,preventive,0,1,1
141,Feu axe début d'evitage ,Equipement de balisage maritime,Feu début cercle d'evitage,TM2,TM02,DPC MED2,preventive,0,1,1
142,Feu d'extrémité tenon,Equipement de balisage maritime,Feu d'extrémité,TM2,TM02,DPC MED2,preventive,0,1,1
143,Bouée maritime RM,Equipement de balisage maritime,Bouée maritime,TM2,TM02,Bouée maritime,preventive,0,1,1
144,Bouée maritime PI,Equipement de balisage maritime,Bouée maritime,TM2,TM02,Bouée maritime,preventive,0,1,1
146,Station météo Tenon TM2,Equipement météorologique et hydrographique,Station météo,TM2,TM02,DPC MED2,"corrective, preventive",2,1,3
148,Transformateur PC 1,Equipement de Protection cathodique,Transformateur protection cathodique,TM2,TM02,DPC MED2,corrective,1,0,1
177,Feu d'extrémité TCC,Equipement de balisage maritime,Feu d'extrémité,TM1,TM01,Feu d'extrémité,preventive,0,1,1
180,Feu de musoir bâbord,Equipement de balisage maritime,Feu de musoir babord,TM1,TM01,Feu de musoir bâbord,preventive,0,1,1
181,Feu de musoir tribord,Equipement de balisage maritime,Feu de musoir tribord,TM1,TM01,Feu de musoir tribord,"corrective, preventive",2,1,3
183,Feu de musoir tribord,Equipement de balisage maritime,Feu de musoir tribord,PPR,PPR01,Feu de musoir tribord,preventive,0,1,1
184,Feu de musoir babord,Equipement de balisage maritime,Feu de musoir babord,PPR,PPR01,Feu de musoir babord,preventive,0,1,1
186,Station météo Poste N1,Equipement météorologique et hydrographique,Station météo,PPR,PPR01,Poste N1,"corrective, preventive",1,1,2
187,Station météo Poste N4,Equipement météorologique et hydrographique,Station météo,PPR,PPR01,Poste N4,"corrective, preventive",1,1,2
188,Feu de quai bâbord rouge,Equipement de balisage maritime,Feu d'extrémité,PPR,PPR01,Feu d'extrémité,preventive,0,1,1
189,Feu d'extrémité quai 2 Blanc,Equipement de balisage maritime,Feu d'extrémité,PPR,PPR01,Feu d'extrémité,preventive,0,1,1
190,Feu d'extrémité quai 4 Blanc,Equipement de balisage maritime,Feu d'extrémité,PPR,PPR01,Feu d'extrémité,"corrective, preventive",1,1,2
191,Feu d'extrémité quai 6 Blanc,Equipement de balisage maritime,Feu d'extrémité,PPR,PPR01,Feu d'extrémité,preventive,0,1,1
192,Feu de quai tribord vert,Equipement de balisage maritime,Feu d'extrémité,PPR,PPR01,Feu d'extrémité,preventive,0,1,1
193,Bouée latérale rouge,Equipement de balisage maritime,Bouée maritime,TM1,TM01,Bouée maritime,preventive,0,1,1
194,Feu de l'ilot nord,Equipement de balisage maritime,Feu d'extrémité,TM1,TM01,Feu d'extrémité,preventive,0,1,1
224,Transformateur PC DPC 1,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,DPC MED1,corrective,1,0,1
234,Transformateur PC TCC 1,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,Car Carrier,corrective,1,0,1
238,Transformateur PC 12 Lot2,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,Quai Vraquiers,corrective,2,0,2
239,Transformateur PC 13 Lot2,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,Quai Vraquiers,corrective,3,0,3
240,Transformateur PC 14 Lot2,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,Quai Vraquiers,corrective,1,0,1
241,Transformateur PC 15 Lot2,Equipement de Protection cathodique,Transformateur protection cathodique,TM1,TM01,Quai Vraquiers,corrective,1,0,1
243,Transformateur PC 1 JETTY 1-2,Equipement de Protection cathodique,Transformateur protection cathodique,PPR,PPR01,PPR,corrective,1,0,1
245,Transformateur PC 4 JETTY 7,Equipement de Protection cathodique,Transformateur protection cathodique,PPR,PPR01,PPR,corrective,1,0,1
253,Feu d'alignement antérieur-jour,Equipement de balisage maritime,Feu d'alignement,TM1,TM01,Feu d'alignement,preventive,0,1,1
254,Feu d'alignement postérieur-jour,Equipement de balisage maritime,Feu d'alignement,TM1,TM01,Feu d'alignement,preventive,0,1,1
255,Feu de guidage,Equipement de balisage maritime,Feu de guidage,TM1,TM01,Feu de guidage,"corrective, preventive",1,1,2
286,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
287,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
290,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
294,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
295,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
296,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
297,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
298,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,2,0,2
302,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
306,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
313,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,preventive,0,13,13
318,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
324,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
328,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
336,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
344,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,6,0,6
346,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,preventive,0,13,13
354,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
356,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
358,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
362,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
364,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,preventive,0,13,13
373,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
375,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
383,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,2,0,2
384,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,5,0,5
389,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
393,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
394,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,3,0,3
396,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
409,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
419,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
420,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
424,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
425,Voirie,Voies de circulation,Voie de roulement,MEDHUB,ZFL01,Voirie,corrective,2,0,2
430,Voirie,Voies de circulation,Voie de roulement,MEDHUB,ZFL01,Voirie,corrective,1,0,1
432,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
433,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
437,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
447,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
455,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
462,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
463,Voirie,Voies de circulation,Voie de roulement,TM2,TM02,Voirie,corrective,4,0,4
465,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
467,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
469,Voirie,Voies de circulation,Voie de roulement,MEDHUB,ZFL01,Voirie,corrective,2,0,2
470,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
471,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,3,0,3
475,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
476,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,3,0,3
478,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
487,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,7,0,7
488,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,2,0,2
489,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
491,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
492,Voirie,Voies de circulation,Voie de roulement,TM2,TM02,Voirie,corrective,2,0,2
494,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
498,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
501,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,2,0,2
505,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
506,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,3,0,3
507,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
509,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
514,Voirie,Voies de circulation,Voie de roulement,PPR,PPR01,Voirie,corrective,1,0,1
534,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
535,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,2,0,2
549,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
550,Voirie,Voies de circulation,Voie de roulement,TM1,ZEXT01,RN16,corrective,1,0,1
555,Voirie,Voies de circulation,Voie de roulement,TM2,TM02,Voirie,corrective,1,0,1
557,Voirie,Voies de circulation,Voie de roulement,TM2,TM02,Voirie,corrective,1,0,1
569,Voirie,Voies de circulation,Voie de roulement,TM1,TM01,Voirie,corrective,1,0,1
1380,Tronçon 1,Ouvrages de protection,Digue à talus,PPR,PPR01,Digue secondaire à talus 2,preventive,0,1,1
1391,Tronçon 2,Ouvrages de protection,Digue à talus,PPR,PPR01,Digue secondaire à talus 2,preventive,0,1,1
1401,Tronçon 1,Ouvrages de protection,Digue à talus,TM1,TM01,Digue secondaire à talus 1,preventive,0,1,1
1402,Tronçon 2,Ouvrages de protection,Digue à talus,TM1,TM01,Digue secondaire à talus 1,preventive,0,1,1
1452,Caisson 43,Ouvrages de protection,Digue à caisson,TM2,TM02,Digue principale à caisson 3,corrective,1,0,1
1566,Caisson 19,Ouvrages de protection,Digue à caisson,PPR,PPR01,Digue principale à caisson 2,corrective,2,0,2
1567,Caisson 20,Ouvrages de protection,Digue à caisson,PPR,PPR01,Digue principale à caisson 2,corrective,2,0,2
1568,Caisson 21,Ouvrages de protection,Digue à caisson,PPR,PPR01,Digue principale à caisson 2,corrective,1,0,1
1569,Caisson 22,Ouvrages de protection,Digue à caisson,PPR,PPR01,Digue principale à caisson 2,corrective,1,0,1
1570,Caisson 23,Ouvrages de protection,Digue à caisson,PPR,PPR01,Digue principale à caisson 2,corrective,1,0,1
1624,Tronçon 1,Ouvrages de chargement et déchargement,Quai de service,TM1,TM01,Quai de service 1,preventive,0,1,1
1625,Tronçon 2,Ouvrages de chargement et déchargement,Quai de service,TM1,TM01,Quai de service 1,"corrective, preventive",2,1,3
1627,Tronçon 1,Ouvrages de chargement et déchargement,Quai Vraquiers,TM1,TM01,Quai Vraquiers ,preventive,0,1,1
1628,Tronçon 2,Ouvrages de chargement et déchargement,Quai Vraquiers,TM1,TM01,Quai Vraquiers ,preventive,0,1,1
1640,Rampe d'accès 1,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 1,preventive,0,1,1
1641,Rampe d'accès 2,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 2,preventive,0,1,1
1642,Rampe d'accès 3,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 3,preventive,0,1,1
1643,Rampe d'accès 4,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 4,preventive,0,1,1
1644,Rampe d'accès 5,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 5,preventive,0,1,1
1645,Rampe d'accès 6,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 6,preventive,0,1,1
1646,Rampe d'accès 7,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 7,preventive,0,1,1
1647,Rampe d'accès 8,Ouvrages de chargement et déchargement,Rampes d'accès (OUV),PPR,PPR01,Rampe d'accès 8,preventive,0,1,1
1653,Duc d'Albe 1,Ouvrages de chargement et déchargement,Duc d'Albe,PPR,PPR01,Duc d'Albe 1,preventive,0,1,1
1654,Duc d'Albe 2,Ouvrages de chargement et déchargement,Duc d'Albe,PPR,PPR01,Duc d'Albe 2,preventive,0,1,1
1655,Duc d'Albe 3,Ouvrages de chargement et déchargement,Duc d'Albe,PPR,PPR01,Duc d'Albe 3,preventive,0,1,1
1656,Duc d'Albe 4,Ouvrages de chargement et déchargement,Duc d'Albe,PPR,PPR01,Duc d'Albe 4,preventive,0,1,1
1657,Duc d'Albe 5,Ouvrages de chargement et déchargement,Duc d'Albe,PPR,PPR01,Duc d'Albe 5,preventive,0,1,1
1658,Pont cadre 1,Ouvrages d'arts,Pont cadre,TM1,TM01,Pont cadre 1,preventive,0,1,1
1659,Pont à poutre 10,Ouvrages d'arts,Pont à poutre,PPR,PPR01,Pont à poutre 10,preventive,0,1,1
1660,Pont à poutre 10bis,Ouvrages d'arts,Pont à poutre,PPR,PPR01,Pont à poutre 10bis,preventive,0,1,1
1661,Pont dalots 11,Ouvrages d'arts,Pont dalots,TM1,TM01,Pont dalots 11,preventive,0,1,1
1662,Pont dalots 13,Ouvrages d'arts,Pont dalots,TM1,TM01,Pont dalots 13,preventive,0,1,1
1663,Pont cadre 14,Ouvrages d'arts,Pont cadre,PPR,PPR01,Pont cadre 14,"corrective, preventive",1,1,2
1664,Pont à poutre 2,Ouvrages d'arts,Pont à poutre,TM1,TM01,Pont à poutre 2,preventive,0,1,1
1665,Pont dalots 3,Ouvrages d'arts,Pont dalots,TM1,TM01,Pont dalots 3,preventive,0,1,1
1666,Pont dalots 4,Ouvrages d'arts,Pont dalots,TM1,TM01,Pont dalots 4,preventive,0,1,1
1667,Pont dalots 5,Ouvrages d'arts,Pont dalots,TM1,TM01,Pont dalots 5,preventive,0,1,1
