numero_ot,portfolio,famille,groupe,site,zone,localisation,etage,salle,id_actif,actif,code_actif,numero_intervention,nom_intervention,frequence,date_debut_planifiee,date_fin_planifiee,entite,prestataire,etat,is_reopened,pourcentage,date_debut,date_fin,cout,motif_standby,date_cloture,responsable_cloture,id_responsable_cloture,date_validation,responsable_validation,id_responsable_validation,commentaire_cloture,date_reouverture,responsable_reouverture,id_responsable_rejet,commentaire_ouverture,responsable_rejet,motif_rejet,date_rejet,days_deviation_from_plan,intervention_duration_hours
56764,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17405,Défense 05,PAC7_DEF05,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 07:59:40.000,2025-03-05 08:19:40.000,176.63,,2025-04-09 14:21:21.115,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.3333333333333335,0.3333333333333333
56765,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17406,Défense 06,PAC7_DEF06,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 08:19:40.000,2025-03-05 08:39:40.000,176.63,,2025-04-09 14:24:21.665,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.3472222222222223,0.3333333333333333
56750,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17408,Défense 08,PAC7_DEF08,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 08:59:40.000,2025-03-05 09:19:40.000,176.63,,2025-04-09 14:27:59.335,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.375,0.3333333333333333
56751,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17409,Défense 09,PAC7_DEF09,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 09:19:40.000,2025-03-05 09:39:40.000,176.63,,2025-04-09 14:30:16.368,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.388888888888889,0.3333333333333333
56754,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17411,Défense 11,PAC7_DEF11,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 09:59:40.000,2025-03-05 10:19:40.000,176.63,,2025-04-09 14:34:46.464,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.4166666666666665,0.3333333333333333
56757,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N7,,,17412,Défense 12,PAC7_DEF12,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 10:19:40.000,2025-03-05 10:39:40.000,176.63,,2025-04-09 14:36:52.840,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.4305555555555554,0.3333333333333333
56668,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N8,,,17431,Défense 01,PAC8_DEF01,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 10:39:40.000,2025-03-05 10:59:40.000,176.63,,2025-04-09 14:39:34.950,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.4444444444444446,0.3333333333333333
56702,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N8,,,17436,Défense 06,PAC8_DEF06,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 13:19:40.000,2025-03-05 13:39:40.000,176.63,,2025-04-09 14:47:09.046,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.5555555555555554,0.3333333333333333
56771,infrastructure,Ouvrages d'amarrage et d'accostage,Défense,PPR,PPR01,Poste N8,,,17438,Défense 08,PAC8_DEF08,6007,Visite préventive défense  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-05 13:59:40.000,2025-03-05 14:19:40.000,176.63,,2025-04-09 14:48:46.019,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,3.5833333333333335,0.3333333333333333
57473,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2169,Bollard 03 - 100T,QS3_B03,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 12:59:40.000,2025-03-07 13:19:40.000,176.63,,2025-04-09 15:11:42.635,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.541666666666667,0.3333333333333333
57474,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2170,Bollard 04 - 100T,QS3_B04,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 12:19:40.000,2025-03-07 12:39:40.000,176.63,,2025-04-09 15:13:10.958,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.513888888888889,0.3333333333333333
57476,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2172,Bollard 06 - 100T,QS3_B06,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 12:59:40.000,2025-03-07 13:19:40.000,176.63,,2025-04-09 15:23:29.229,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.541666666666667,0.3333333333333333
57477,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2173,Bollard 07 - 100T,QS3_B07,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 13:19:40.000,2025-03-07 13:39:40.000,176.63,,2025-04-09 15:24:53.233,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.555555555555555,0.3333333333333333
57374,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2174,Bollard 08 - 100T,QS3_B08,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 13:39:40.000,2025-03-07 13:59:40.000,176.63,,2025-04-09 15:30:52.839,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.569444444444445,0.3333333333333333
57468,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2175,Bollard 09 - 100T,QS3_B09,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 13:59:40.000,2025-03-07 14:19:40.000,176.63,,2025-04-09 15:32:12.681,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.583333333333333,0.3333333333333333
57469,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2176,Bollard 10 - 100T,QS3_B10,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 14:19:40.000,2025-03-07 14:39:40.000,176.63,,2025-04-09 15:33:44.067,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.597222222222222,0.3333333333333333
57525,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2178,Bollard 12 - 100T,QS3_B12,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 14:59:40.000,2025-03-07 15:19:40.000,176.63,,2025-04-09 15:36:43.969,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.625,0.3333333333333333
57526,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Quai de service 2,,,2179,Bollard 13 - 100T,QS3_B13,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-07 15:19:40.000,2025-03-07 15:39:40.000,176.63,,2025-04-09 15:38:04.930,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,5.638888888888889,0.3333333333333333
57389,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28096,Bollard 85 - 300T,TC3_B85,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-11 15:59:40.000,2025-03-11 16:19:40.000,176.63,,2025-04-09 16:17:42.949,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,9.666666666666666,0.3333333333333333
57393,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28100,Bollard 89 - 300T,TC3_B89,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-11 16:19:40.000,2025-03-11 16:39:40.000,176.63,,2025-04-09 16:24:26.214,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,9.680555555555555,0.3333333333333333
57545,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28102,Bollard 91 - 300T,TC3_B91,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 07:59:40.000,2025-03-12 08:19:40.000,176.63,,2025-04-09 16:27:09.339,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.333333333333334,0.3333333333333333
57547,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28104,Bollard 93 - 300T,TC3_B93,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 08:39:40.000,2025-03-12 08:59:40.000,176.63,,2025-04-09 16:31:26.425,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.36111111111111,0.3333333333333333
57548,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28105,Bollard 94 - 300T,TC3_B94,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 08:59:40.000,2025-03-12 09:19:40.000,176.63,,2025-04-09 16:46:12.434,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.375,0.3333333333333333
57549,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28106,Bollard 95 - 300T,TC3_B95,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 09:19:40.000,2025-03-12 09:39:40.000,176.63,,2025-04-09 16:47:22.749,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.38888888888889,0.3333333333333333
57551,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28108,Bollard 97 - 300T,TC3_B97,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 09:59:40.000,2025-03-12 10:19:40.000,176.63,,2025-04-09 16:51:09.549,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.416666666666666,0.3333333333333333
57552,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28109,Bollard 98 - 300T,TC3_B98,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 10:19:40.000,2025-03-12 10:39:40.000,176.63,,2025-04-09 16:52:34.061,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.430555555555555,0.3333333333333333
57553,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28110,Bollard 99 - 300T,TC3_B99,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 10:39:40.000,2025-03-12 10:59:40.000,176.63,,2025-04-09 16:53:45.180,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.444444444444445,0.3333333333333333
57554,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,28111,Bollard 100 - 300T,TC3_B100,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-08 15:39:40.000,2025-03-08 15:59:40.000,176.63,,2025-04-09 15:42:40.366,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,6.652777777777778,0.3333333333333333
57395,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,2326,Bollard 110 - 300T,TC3_B110,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-10 09:59:40.000,2025-03-10 10:19:40.000,176.63,,2025-04-09 15:44:04.041,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,8.416666666666666,0.3333333333333333
57412,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 3 (TC3),,,2344,Bollard 128 - 300T,TC3_B128,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-11 07:59:40.000,2025-03-11 08:19:40.000,176.63,,2025-04-09 15:51:37.390,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,9.333333333333334,0.3333333333333333
36006,equipement,"Dératisation, désinsectisation et déreptilisation","Dératisation, désinsectisation et déreptilisation",TM1,TM01,TVCU,,,9498,Boite deratisation Parking renault,BD-Parking-renault,3938,"Visite preventive Dératisation, désinsectisation et déreptilisation (Trimestre 1)",T,2025-03-01 23:59:40,2025-03-20 23:59:40,TMPA,TMU,Réalisé,Non,100.0,2025-03-20 10:59:40.000,2025-03-20 11:59:40.000,6.04,,2025-04-09 18:03:13.376,SUP-TMU-EQ- 03,85.0,,,,,,,,,,,,18.458333333333332,1.0
57532,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1986,Bollard 06 - 200T,TC4_B06,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 13:39:40.000,2025-03-12 13:59:40.000,176.63,,2025-04-10 11:19:28.755,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.569444444444445,0.3333333333333333
57535,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1989,Bollard 09 - 200T,TC4_B09,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 14:39:40.000,2025-03-12 14:59:40.000,141.31,,2025-04-10 11:41:26.538,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.61111111111111,0.3333333333333333
57537,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1991,Bollard 11 - 200T,TC4_B11,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 15:19:40.000,2025-03-12 15:39:40.000,176.63,,2025-04-10 11:42:59.944,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.63888888888889,0.3333333333333333
57538,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1992,Bollard 12 - 200T,TC4_B12,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 15:39:40.000,2025-03-12 15:59:40.000,141.31,,2025-04-10 11:44:26.571,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.652777777777779,0.3333333333333333
57541,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1995,Bollard 15 - 200T,TC4_B15,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-12 16:39:40.000,2025-03-12 16:59:40.000,176.63,,2025-04-10 11:45:36.102,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,10.694444444444445,0.3333333333333333
57434,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,1999,Bollard 19 - 200T,TC4_B19,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 08:59:40.000,2025-03-13 09:19:40.000,176.63,,2025-04-10 11:46:46.437,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.375,0.3333333333333333
57440,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2005,Bollard 25 - 200T,TC4_B25,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 10:59:40.000,2025-03-13 11:19:40.000,176.63,,2025-04-10 11:49:04.283,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.458333333333334,0.3333333333333333
57443,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2008,Bollard 28 - 200T,TC4_B28,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 12:59:40.000,2025-03-13 13:19:40.000,176.63,,2025-04-10 11:50:17.615,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.541666666666666,0.3333333333333333
57445,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2010,Bollard 30 - 200T,TC4_B30,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 13:39:40.000,2025-03-13 13:59:40.000,141.31,,2025-04-10 11:52:04.825,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.569444444444445,0.3333333333333333
57447,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2012,Bollard 32 - 200T,TC4_B32,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 14:19:40.000,2025-03-13 14:39:40.000,176.63,,2025-04-10 11:53:20.893,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.597222222222221,0.3333333333333333
57556,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2016,Bollard 36 - 200T,TC4_B36,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-13 15:39:40.000,2025-03-13 15:59:40.000,176.63,,2025-04-10 11:59:26.643,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,11.652777777777779,0.3333333333333333
57561,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2021,Bollard 41 - 200T,TC4_B41,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 08:19:40.000,2025-03-14 08:39:40.000,141.31,,2025-04-10 12:00:35.540,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.347222222222221,0.3333333333333333
57450,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2024,Bollard 44 - 200T,TC4_B44,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 09:19:40.000,2025-03-14 09:39:40.000,176.63,,2025-04-10 12:03:13.013,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.38888888888889,0.3333333333333333
57453,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2029,Bollard 49 - 200T,TC4_B49,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 10:59:40.000,2025-03-14 11:19:40.000,141.31,,2025-04-10 12:04:16.652,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.458333333333334,0.3333333333333333
57454,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2030,Bollard 50 - 200T,TC4_B50,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 11:19:40.000,2025-03-14 11:39:40.000,176.63,,2025-04-10 12:05:20.852,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.472222222222221,0.3333333333333333
57461,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2037,Bollard 57 - 200T,TC4_B57,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 14:39:40.000,2025-03-14 14:59:40.000,176.63,,2025-04-10 12:47:42.512,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.61111111111111,0.3333333333333333
57463,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2039,Bollard 59 - 200T,TC4_B59,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 15:19:40.000,2025-03-14 15:39:40.000,141.31,,2025-04-10 12:57:21.990,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.63888888888889,0.3333333333333333
57478,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2040,Bollard 60 - 200T,TC4_B60,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 15:39:40.000,2025-03-14 15:59:40.000,176.63,,2025-04-10 12:58:29.239,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.652777777777779,0.3333333333333333
57479,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,2041,Bollard 61 - 200T,TC4_B61,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 15:59:40.000,2025-03-14 16:19:40.000,141.31,,2025-04-10 12:59:38.151,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.666666666666666,0.3333333333333333
57481,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,28074,Bollard 63 - 200T,TC4_B63,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-14 16:39:40.000,2025-03-14 16:59:40.000,176.63,,2025-04-10 13:01:55.450,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,12.694444444444445,0.3333333333333333
57483,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,28076,Bollard 65 - 200T,TC4_B65,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-15 08:19:40.000,2025-03-15 08:39:40.000,141.31,,2025-04-10 13:03:05.505,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,13.347222222222221,0.3333333333333333
57485,infrastructure,Ouvrages d'amarrage et d'accostage,Bollard,TM2,TM02,Terminal à conteneurs 4 (TC4),,,28078,Bollard 67 - 200T,TC4_B67,6047,Visite préventive Bollard  (Trimestre 1),T,2025-03-01 23:59:40,2025-03-30 23:59:40,TMPA,AQUA FLOR PROTECT ,Réalisé,Non,100.0,2025-03-15 08:59:40.000,2025-03-15 09:19:40.000,141.31,,2025-04-10 13:04:07.284,SUP-AFP-OUV- 01,61.0,,,,,,,,,,,,13.375,0.3333333333333333
