article,total_demand,avg_demand_per_request,demand_std,current_stock,famille,total_cost,daily_demand,reorder_point,needs_reorder,suggested_order_qty
Fourniture d'un coffret polyster (800*600*250) IP66,2.0,2.0,0.0,0,ELECTRICITE,5600.0,0.0020876826722338203,0.014613778705636741,True,0.0
Fourniture d'un câble d'alimentation basse tension 5G10mm,200.0,200.0,0.0,0,ELECTRICITE,34000.0,0.20876826722338204,1.4613778705636742,True,3.0
"Fourniture d'un moteur de marque FORCE 70AC3 ""220V-50HZ"" (FRS:MEDINDUSTRY)",3.0,1.0,0.0,0,MECANIQUE,22581.0,0.003131524008350731,0.021920668058455117,True,0.0
Fourniture d'un répartiteur tétrapolaire 63A,2.0,2.0,0.0,0,ELECTRICITE,240.0,0.0020876826722338203,0.014613778705636741,True,0.0
Fourniture de Bouton cabine.,6.0,1.5,0.5773502691896257,0,ELECTRICITE,5400.0,0.006263048016701462,0.9098667399013488,True,2.0
Fourniture de Carte cabine.,9.0,4.5,2.1213203435596424,0,ELECTRICITE,171000.0,0.009394572025052192,3.247742519514829,True,6.0
Fourniture de Carte mère.,3.0,3.0,0.0,0,ELECTRICITE,60000.0,0.003131524008350731,0.021920668058455117,True,0.0
Fourniture de Lampe cabine.,6.0,2.0,0.0,0,ELECTRICITE,9000.0,0.006263048016701462,0.04384133611691023,True,0.0
Fourniture de Miroir cabine OTIS.,1.0,1.0,0.0,0,DIVERS,5000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Fourniture de Plaque désignation cabine.,1.0,1.0,0.0,0,DIVERS,2000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
"Fourniture de boitier rappel Schindler.""",3.0,1.0,0.0,0,ELECTRICITE,18000.0,0.003131524008350731,0.021920668058455117,True,0.0
Fourniture de carte de charge batteries ARO.,2.0,1.0,0.0,0,ELECTRICITE,36000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Fourniture de câbles R2V 5x16mm,100.0,100.0,0.0,0,ELECTRICITE,17000.0,0.10438413361169102,0.7306889352818371,True,1.0
Fourniture de doigt magnétique KONE.,1.0,1.0,0.0,0,DIVERS,2500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Fourniture de déflecteurs a brosses escalator Schindler.,1.0,1.0,0.0,0,ELECTRICITE,2000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Gaz 410A 13 KG,54.0,1.4594594594594594,1.3037253160461753,0,CLIMATISATION,54000.0,0.05636743215031315,2.350159999121455,True,5.0
Gaz R22 13 KG,2.0,1.0,0.0,0,CLIMATISATION,2000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Lampe T8 LED  9W,6.0,6.0,0.0,0,ELECTRICITE,0.0,0.006263048016701462,0.04384133611691023,True,0.0
Joint d'étanchéité bas pour porte issue de secours,50.0,50.0,0.0,0,ELECTROMECANIQUE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
 Téflon,28.0,1.037037037037037,0.19245008972987526,0,PLOMBERIE,140.0,0.029227557411273485,0.4932680364737273,True,1.0
Indicateur de Passage GIropes GI400i,1.0,1.0,0.0,0,ELECTRONIQUE,4500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Indicateur de pesage Baxtran GI400i,2.0,2.0,0.0,0,ELECTRONIQUE,8000.0,0.0020876826722338203,0.014613778705636741,True,0.0
Interrupteur double allumage blanc,40.0,40.0,0.0,0,ELECTRICITE,100.0,0.04175365344467641,0.29227557411273486,True,1.0
Interrupteur double allumage va et vient blanc,40.0,40.0,0.0,0,ELECTRICITE,100.0,0.04175365344467641,0.29227557411273486,True,1.0
Interrupteur double allumage étanche,40.0,40.0,0.0,0,ELECTRICITE,100.0,0.04175365344467641,0.29227557411273486,True,1.0
Interrupteur double allumage étanche va et vient,40.0,40.0,0.0,0,ELECTRICITE,100.0,0.04175365344467641,0.29227557411273486,True,1.0
Interrupteur position 3SE5112-0CA00-1CA0,10.0,5.0,4.242640687119285,0,ELECTROMECANIQUE,7000.0,0.010438413361169102,6.437029924207112,True,13.0
Interrupteur poussoir avec voyant,6.0,1.0,0.0,0,ELECTRICITE,180.0,0.006263048016701462,0.04384133611691023,True,0.0
Interrupteur sectionneur 63A-4P,1.0,1.0,0.0,0,ELECTRICITE,1050.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Interrupteur simple allumage,17.0,1.0625,0.24999999999999997,0,ELECTRICITE,187.0,0.017745302713987474,0.49921711899791227,True,1.0
Interrupteur simple allumage va et vient blanc,40.0,40.0,0.0,0,ELECTRICITE,100.0,0.04175365344467641,0.29227557411273486,True,1.0
Joint d'étanchité bas pour portes sectionnelle épaisseur : 40 mm,2.0,2.0,0.0,0,MECANIQUE,1676.0,0.0020876826722338203,0.014613778705636741,True,0.0
Joint d'étanchité bas pour portes sectionnelle épaisseur : 70 mm,2.0,2.0,0.0,0,MECANIQUE,2404.0,0.0020876826722338203,0.014613778705636741,True,0.0
Joint d'étanchéité bas pour portes sectionnelle,50.0,50.0,0.0,0,ELECTROMECANIQUE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Gaz R22 13 KG MEDHUB,8.0,2.0,1.1547005383792515,0,CLIMATISATION,8000.0,0.008350730688935281,1.7905059223914241,True,4.0
Joint torique de verrin,1.0,1.0,0.0,0,MECANIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Jupiter 1L,100.0,50.0,0.0,0,PLOMBERIE,100.0,0.10438413361169102,0.7306889352818371,True,1.0
KIT DE FIXATION POUR CUVETTE STANDARD MEDHUB,2.0,2.0,0.0,0,PLOMBERIE,6.0,0.0020876826722338203,0.014613778705636741,True,0.0
Kit douche complet,1.0,1.0,0.0,0,PLOMBERIE,220.0,0.0010438413361169101,0.0073068893528183704,True,0.0
La graisse à base de lithium EP2,117.0,19.5,39.44489827594945,0,DIVERS,585.0,0.12212943632567849,60.02225346820393,True,120.0
Lampe E27 LED 9W Ingelec,60.0,6.0,4.944132324730441,0,ELECTRICITE,0.0,0.06263048016701461,7.854611848264764,True,16.0
Lampe LED E27 15W  6500K,1454.0,4.130681818181818,6.3051529228047585,16,ELECTRICITE,363500.0,1.5177453027139876,20.081946503205053,True,24.0
"Lampe LED PLC 8,5W 6500K",351.0,25.071428571428573,84.90126780399262,0,ELECTRICITE,3159.0,0.3663883089770355,129.91661986882818,True,260.0
Lampe LED PLL 25W,300.0,300.0,0.0,0,ELECTRICITE,2700.0,0.31315240083507306,2.1920668058455113,True,4.0
Lampe LED flamme E14 3000K,70.0,70.0,0.0,0,ELECTRICITE,420.0,0.07306889352818371,0.511482254697286,True,1.0
Lampe PROJECT 100W/12V HALOGENE,54.0,27.0,32.526911934581186,0,ELECTRICITE,6480.0,0.05636743215031315,49.18493992692397,True,98.0
Lampe T38,13.0,6.5,7.7781745930520225,0,ELECTRICITE,650.0,0.013569937369519834,11.762251451164673,True,24.0
Lampe T5 / 120cm,35.0,5.0,6.708203932499369,10,ELECTRICITE,280.0,0.03653444676409186,10.318047026097696,True,11.0
Lampe T8 / 120cm 36W,50.0,50.0,0.0,0,ELECTRICITE,400.0,0.05219206680584551,0.36534446764091855,True,1.0
Indicateur BASCULE EXA,3.0,1.0,0.0,0,ELECTRONIQUE,0.0,0.003131524008350731,0.021920668058455117,True,0.0
Imprimante de BASCULE  - Marque :MK@IURI,5.0,1.0,0.0,0,ELECTRONIQUE,0.0,0.005219206680584551,0.03653444676409186,True,0.0
Humidificateur BLCT2C00W0,1.0,1.0,0.0,0,ELECTRICITE,1200.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Huile moteur 15w40,46.0,23.0,11.313708498984761,0,MECANIQUE,1794.0,0.04801670146137787,17.306679658706788,True,35.0
Gaz frigorifique R22,12.0,1.0,0.0,0,CLIMATISATION,19800.0,0.012526096033402923,0.08768267223382047,True,0.0
Gaz frigorifique R410 A,11.0,1.1,0.31622776601683794,0,CLIMATISATION,12430.0,0.011482254697286013,0.554717431906259,True,1.0
Gel de silice indicatif de couleur orange Diam 2 à 4 mm/KG,98.0,24.5,26.6020049369717,2,ELECTRONIQUE,18620.0,0.1022964509394572,40.61908256203375,True,79.0
Goulotte autocolant,8.0,8.0,0.0,0,ELECTRICITE,448.0,0.008350730688935281,0.058455114822546964,True,0.0
Goulotte de câblage,220.0,7.586206896551724,11.905932618954871,5,ELECTRICITE,605.0,0.22964509394572025,19.46641458605235,True,34.0
Goupille de porte sectionnelle,11.0,5.5,4.949747468305833,0,MECANIQUE,330.0,0.011482254697286013,7.5049969853397505,True,15.0
Graisse à base de lithium EP CL 2,34.0,4.857142857142857,2.5934900185253222,0,ELECTROMECANIQUE,3230.0,0.03549060542797495,4.138669265783808,True,8.0
Groupe hydraulique 9T ENIKMA 380V,1.0,1.0,0.0,0,MECANIQUE,11500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Groupe hydraulique de QUAI NIVELEUR RH11,4.0,1.0,0.0,0,HYDRAULIQUE,55200.0,0.0041753653444676405,0.029227557411273482,True,0.0
Guide de câble DRH10GH10,1.0,1.0,0.0,0,ELECTROMECANIQUE,8400.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Générateur solaire,1.0,1.0,0.0,0,BALISAGE MARITIME,9700.0,0.0010438413361169101,0.0073068893528183704,True,0.0
HEMPADUR ZINC 17360,64.0,32.0,9.899494936611665,0,PEINTURE,11520.0,0.06680584551148225,15.316883323497873,True,31.0
HEMPATHANE HS 55610,100.0,100.0,0.0,0,PEINTURE,9000.0,0.10438413361169102,0.7306889352818371,True,1.0
HUILE HYDRAULIQUE 68 ,19.0,4.75,0.5,0,HYDRAULIQUE,95.0,0.019832985386221295,0.8888308977035491,True,2.0
Horloge astronomique,79.0,5.266666666666667,14.119220267152892,0,ELECTRICITE,27650.0,0.0824634655532359,21.75607465960199,True,44.0
Horloge mécanique,33.0,8.25,7.804912982645397,0,ELECTRICITE,429.0,0.03444676409185804,11.948496822611101,True,24.0
Hublot LED 24W MEDHUB ,2.0,2.0,0.0,0,ELECTRICITE,160.0,0.0020876826722338203,0.014613778705636741,True,0.0
Hublot blanc,3.0,1.0,0.0,0,ELECTRICITE,129.0,0.003131524008350731,0.021920668058455117,True,0.0
Hublot extérieur ovale - Verre - E27 -60W - IP44,8.0,2.0,0.0,0,ELECTROMECANIQUE,1200.0,0.008350730688935281,0.058455114822546964,True,0.0
Huile 15W40,200.0,200.0,0.0,0,HYDRAULIQUE,1070.0,0.20876826722338204,1.4613778705636742,True,3.0
Huile 15W40 MEDHUB,50.0,50.0,0.0,0,HYDRAULIQUE,267.5,0.05219206680584551,0.36534446764091855,True,1.0
Huile 5W40,200.0,200.0,0.0,0,HYDRAULIQUE,1400.0,0.20876826722338204,1.4613778705636742,True,3.0
Huile HD50,1.0,1.0,0.0,0,MECANIQUE,70.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Huile Hydraulique pour rampe mobile,35.0,5.0,0.0,0,HYDRAULIQUE,2730.0,0.03653444676409186,0.255741127348643,True,1.0
Huile hydraulique 32 M,200.0,200.0,0.0,0,HYDRAULIQUE,1000.0,0.20876826722338204,1.4613778705636742,True,3.0
Huile hydraulique 46 M,200.0,200.0,0.0,0,HYDRAULIQUE,1000.0,0.20876826722338204,1.4613778705636742,True,3.0
Huile hydraulique 68,204.0,17.0,38.76268120945008,6,HYDRAULIQUE,1020.0,0.21294363256784968,59.63462724215007,True,113.0
Huile hydraulique 80W90,143.0,28.6,35.564026768632374,0,HYDRAULIQUE,715.0,0.14926931106471816,54.390925330401586,True,109.0
Huile hydraulique D10,301.0,60.2,41.475293850676934,0,ELECTRICITE,20500.0,0.31419624217118997,64.41231447121373,True,129.0
Prise de courant 2P+T blanc MEDHUB,100.0,8.333333333333334,12.593889812367767,2,ELECTRICITE,1000.0,0.10438413361169102,19.62152365383349,True,37.0
Prise de courant complet plinthes,90.0,45.0,57.982756057296896,20,ELECTRICITE,450.0,0.09394572025052192,87.631754127699,True,155.0
Prise de courant électrique étanche apparent,40.0,1.3333333333333333,0.7111590022187595,0,ELECTRICITE,1280.0,0.04175365344467641,1.3590140774408739,True,3.0
Té retube chrome 16*1/2,4.0,4.0,0.0,0,PLOMBERIE,112.0,0.0041753653444676405,0.029227557411273482,True,0.0
Tube PVC Ø40,8.5,2.8333333333333335,1.2583057392117916,0,PLOMBERIE,85.0,0.008872651356993737,1.9495671683166436,True,4.0
Tube PVC Ø75,33.0,8.25,13.200378782444085,0,PLOMBERIE,53.0,0.03444676409185804,20.041695522309134,True,40.0
Tube carrée 40X40 6M,20.0,20.0,0.0,0,DIVERS,240.0,0.020876826722338204,0.14613778705636743,True,0.0
Tube gorge Gris D20,1074.0,63.1764705882353,71.08202594021013,0,ELECTRICITE,21480.0,1.1210855949895615,114.47063807524212,True,229.0
Tube gorge Gris D20  MEDHUB,650.0,65.0,55.22680508593631,0,ELECTRICITE,13000.0,0.6784968684759917,87.5896857082364,True,175.0
Tube gorge Gris D40,2065.0,98.33333333333333,82.33063423376097,0,ELECTRICITE,61950.0,2.1555323590814197,138.58467786421141,True,277.0
Tube gorgé double paroi de diamètre 110mm,200.0,200.0,0.0,0,ELECTRICITE,3400.0,0.20876826722338204,1.4613778705636742,True,3.0
Tube gorgé double paroi de diamétre 70mm,400.0,200.0,0.0,0,ELECTRICITE,3200.0,0.4175365344467641,2.9227557411273484,True,6.0
"Tubes fluorescent LED, 8w, 4000k",98.0,32.666666666666664,26.558112382722786,0,ELECTRICITE,5880.0,0.1022964509394572,40.553243730660384,True,81.0
Té 40 PEHD HP,8.0,2.6666666666666665,2.0816659994661326,0,PLOMBERIE,384.0,0.008350730688935281,3.180954114021746,True,6.0
Té PPR  Ø20,3.0,3.0,0.0,0,PLOMBERIE,27.0,0.003131524008350731,0.021920668058455117,True,0.0
Té femelle PPR 32,4.0,4.0,0.0,0,PLOMBERIE,20.0,0.0041753653444676405,0.029227557411273482,True,0.0
Té polyéthylène Ø20,6.0,1.0,0.0,0,PLOMBERIE,150.0,0.006263048016701462,0.04384133611691023,True,0.0
Té pvc Ø100,8.0,4.0,2.8284271247461903,0,PLOMBERIE,136.0,0.008350730688935281,4.301095801941833,True,9.0
Télécommande universelle,38.0,9.5,13.868429375143148,4,CLIMATISATION,2280.0,0.03966597077244259,21.080305858121818,True,38.0
Vanne à papillon,20.0,10.0,0.0,0,PLOMBERIE,100.0,0.020876826722338204,0.14613778705636743,True,0.0
Télécommande universelle MEDHUB,19.0,2.111111111111111,1.0540925533894598,0,CLIMATISATION,1140.0,0.019832985386221295,1.7199697277877388,True,3.0
Vachette CLEDOR de porte rosace INOX CND,14.0,1.1666666666666667,0.5773502691896257,0,MENUISERIE,1890.0,0.014613778705636743,0.9683218547238958,True,2.0
Vachette de bois,32.0,1.3333333333333333,0.8681147322824311,0,MENUISERIE,2304.0,0.033402922755741124,1.5359925577138345,True,3.0
Vachette de porte aluminium,97.0,1.1686746987951808,0.5136971943886534,0,MENUISERIE,6984.0,0.10125260960334029,1.479314058806362,True,3.0
Vanne d'arrêt PPR 32,50.0,50.0,0.0,0,PLOMBERIE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Vanne d'arrêt PPR 63,50.0,50.0,0.0,0,PLOMBERIE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Vanne double raccord 110 PEHD HP,30.0,30.0,0.0,0,PLOMBERIE,300.0,0.031315240083507306,0.21920668058455114,True,0.0
Vanne double raccord 110 PVC HP,20.0,20.0,0.0,0,PLOMBERIE,200.0,0.020876826722338204,0.14613778705636743,True,0.0
Vanne double raccord 40 PEHD HP,26.0,13.0,15.556349186104045,0,PLOMBERIE,260.0,0.027139874739039668,23.524502902329345,True,47.0
Vanne double raccord 40 PVC HP,30.0,30.0,0.0,0,PLOMBERIE,300.0,0.031315240083507306,0.21920668058455114,True,0.0
Vanne double raccord 75 PEHD HP,15.0,15.0,0.0,0,PLOMBERIE,150.0,0.015657620041753653,0.10960334029227557,True,0.0
Vanne double raccord 75 PVC HP,20.0,20.0,0.0,0,PLOMBERIE,200.0,0.020876826722338204,0.14613778705636743,True,0.0
Vanne double union PPR 32,50.0,50.0,0.0,0,PLOMBERIE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Vanne double union PPR 63,50.0,50.0,0.0,0,PLOMBERIE,500.0,0.05219206680584551,0.36534446764091855,True,1.0
Tube PVC Ø125,29.0,14.5,12.020815280171307,0,PLOMBERIE,0.0,0.030271398747390398,18.243122711488695,True,36.0
Tube PVC Ø110,35.0,17.5,21.920310216782973,0,PLOMBERIE,1015.0,0.03653444676409186,33.1362064525231,True,66.0
Tube PVC  Ø50,9.0,1.8,1.0954451150103321,0,PLOMBERIE,90.0,0.009394572025052192,1.7089296766908635,True,3.0
Tube PPR 63,10.0,10.0,0.0,0,PLOMBERIE,50.0,0.010438413361169102,0.07306889352818371,True,0.0
"TIREFOND  AUTOPERCEUR 100 PCS 6,3X100",1.0,1.0,0.0,0,DIVERS,20.0,0.0010438413361169101,0.0073068893528183704,True,0.0
TUBE MULTICOUCHE RETUBE MEDHUB,25.0,25.0,0.0,0,PLOMBERIE,250.0,0.026096033402922755,0.18267223382045927,True,0.0
Tableau de commande d'ascenseur OTIS,106.0,15.142857142857142,17.5824587911605,0,ELECTRICITE,132000.0,0.11064718162839249,27.148218458139496,True,54.0
Tambour de porte sectionnelle  (Ensemble: Gauche/Droit) MEDHUB,20.0,10.0,0.0,0,MECANIQUE,400.0,0.020876826722338204,0.14613778705636743,True,0.0
"Tambour de porte sectionnelle  (Ensemble: Gauche/Droit)""",20.0,20.0,0.0,0,MECANIQUE,400.0,0.020876826722338204,0.14613778705636743,True,0.0
Teinte bleu,1.0,1.0,0.0,0,PEINTURE,16.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Teinte de peinture laque vert,33.0,11.0,16.46207763315433,18,PEINTURE,396.0,0.03444676409185804,24.9342437983745,True,32.0
Terminal de commande ProDialog,4.0,1.3333333333333333,0.5773502691896257,0,CLIMATISATION,79200.0,0.0041753653444676405,0.8952529611957121,True,2.0
Thermistance de gaz,1.0,1.0,0.0,0,CLIMATISATION,1776.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Thermomètre,6.0,1.2,0.4472135954999579,0,CLIMATISATION,4200.0,0.006263048016701462,0.7146617293668471,True,1.0
Thermostat,23.0,5.75,9.5,0,CLIMATISATION,115.0,0.024008350730688934,14.418058455114823,True,29.0
Thermostat mural de climatiseur PAC AIR/EAU,20.0,1.0526315789473684,0.22941573387056188,0,CLIMATISATION,35000.0,0.020876826722338204,0.49026138786221024,True,1.0
Tige de fixation,14.0,7.0,5.656854249492381,0,DIVERS,0.0,0.014613778705636743,8.587577825178029,True,17.0
Tige fileté Ø20mm,120.0,40.0,52.73518749374084,0,DIVERS,3960.0,0.12526096033402923,79.97960796294946,True,160.0
Toilette anglaise complète,19.0,1.4615384615384615,1.1266014242982163,0,PLOMBERIE,57000.0,0.019832985386221295,1.8287330341508736,True,4.0
Toilette anglaise suspendu complète,1.0,1.0,0.0,0,PLOMBERIE,100.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Toilette moderne d'occasion,12.0,12.0,0.0,0,PLOMBERIE,0.0,0.012526096033402923,0.08768267223382047,True,0.0
Tranformateur 220 - 24v,1.0,1.0,0.0,0,ELECTRICITE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Transformateur 24V 220V 360W,2.0,1.0,0.0,0,ELECTRICITE,780.0,0.0020876826722338203,0.014613778705636741,True,0.0
"Transformateur électronique ""WEIDMÜLLER"" 250 v/ 24v-10 A",1.0,1.0,0.0,0,ELECTRONIQUE,0.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Transponder Esserbus 4 entrées/2 sorties ; Module MD4L,1.0,1.0,0.0,0,ELECTRICITE,12000.0,0.0010438413361169101,0.0073068893528183704,True,0.0
Tube 110 CPVC HP,25.0,12.5,16.263455967290593,0,PLOMBERIE,31.25,0.026096033402922755,24.577856184756346,True,49.0
Tube 110 PEHD HP,51.0,17.0,19.697715603592208,0,PLOMBERIE,510.0,0.05323590814196242,29.919224762382047,True,60.0
Tube 110 PVC HP,101.5,4.833333333333333,7.084019574601226,5,PLOMBERIE,3552.5,0.10594989561586639,11.367678631212904,True,18.0
Tube 40 CPVC HP,56.0,28.0,31.11269837220809,0,PLOMBERIE,70.0,0.05845511482254697,47.078233362069966,True,94.0
Tube 40 PVC HP,37.0,12.333333333333334,15.50268793897798,0,PLOMBERIE,222.0,0.038622129436325675,23.52438681452125,True,47.0
Tube 75 CPVC HP,82.0,41.0,0.0,0,PLOMBERIE,102.5,0.08559498956158663,0.5991649269311065,True,1.0
Tube LED (T5) G13 18W 6500K,75.0,25.0,32.046840717924134,0,ELECTRICITE,58.5,0.07828810020876827,48.618277778347576,True,97.0
Tube LED (t8) 9W 6500K,3.0,3.0,0.0,0,ELECTRICITE,360.0,0.003131524008350731,0.021920668058455117,True,0.0
Vanne à 3 voies,10.0,10.0,0.0,0,CLIMATISATION,100.0,0.010438413361169102,0.07306889352818371,True,0.0
Vantail vitre de l'ascenseur OTIS,103.0,25.75,49.5,0,ELECTRICITE,31000.0,0.10751565762004175,75.00260960334029,True,150.0
Prise monophasé femelle 16A 2P+T - 3 broches,4.0,4.0,0.0,0,ELECTRICITE,300.0,0.0041753653444676405,0.029227557411273482,True,0.0
porte papier hygiène 300M en inox JOFEL,36.0,1.5,0.834057656228299,0,PLOMBERIE,28764.0,0.037578288100208766,1.5141345010439098,True,3.0
"câble SYT1 2*0,8 rouge pour détection incendie",500.0,166.66666666666666,125.83057392117915,0,INCENDIE,2500.0,0.5219206680584552,192.3993055581779,True,385.0
"câble électrique 3*2,5mm",200.0,25.0,18.134418735022717,0,ELECTRICITE,2380.0,0.20876826722338204,28.663005973097746,True,57.0
câble électrique U1000 R2V 5G6mm,200.0,200.0,0.0,0,ELECTRICITE,13800.0,0.20876826722338204,1.4613778705636742,True,3.0
câble électrique U1000 RO2V 3 x 4mm,150.0,150.0,0.0,0,ELECTRICITE,6075.0,0.15657620041753653,1.0960334029227556,True,2.0
"câble électrique U1000 RO2V 3 x2,5mm",150.0,150.0,0.0,0,ELECTRICITE,2475.0,0.15657620041753653,1.0960334029227556,True,2.0
câble électrique basse tension type U1000R02V 4G4mm2,841.0,420.5,536.6940469205896,0,ELECTRICITE,21025.0,0.8778705636743215,811.1861643266046,True,1622.0
disjoncteur magnétothermique 4P+N 16A,5.0,2.5,2.1213203435596424,0,ELECTRICITE,1415.0,0.005219206680584551,3.218514962103556,True,6.0
huile 80W-90,80.0,20.0,22.0,0,HYDRAULIQUE,3960.0,0.08350730688935282,33.58455114822547,True,67.0
huile hydraulique 32 ,600.0,300.0,141.4213562373095,0,HYDRAULIQUE,23700.0,0.6263048016701461,216.5161679676553,True,433.0
huile hydraulique 46,3160.0,351.1111111111111,17.638342073763933,0,HYDRAULIQUE,124820.0,3.298538622129436,49.547283465551956,True,99.0
lampe LED E27,123.0,3.324324324324324,3.9303240893655897,0,ELECTRICITE,1230.0,0.12839248434237996,6.794233524445045,True,14.0
lampe T8 60 cm LED,108.0,4.909090909090909,2.5803117365947585,0,ELECTRICITE,1944.0,0.1127348643006263,4.659611654996522,True,9.0
pompe de circulation d'eau primaire,9.0,2.25,0.9574271077563381,0,CLIMATISATION,108000.0,0.009394572025052192,1.5019026658098724,True,3.0
pompe de circulation d'eau secondaire,2.0,2.0,0.0,0,CLIMATISATION,24000.0,0.0020876826722338203,0.014613778705636741,True,0.0
poulie porte Schindler,53.0,13.25,24.5,0,ELECTRICITE,6150.0,0.055323590814196244,37.13726513569937,True,74.0
Vase d'expansion,4.0,1.0,0.0,0,CLIMATISATION,100000.0,0.0041753653444676405,0.029227557411273482,True,0.0
pressostat BP (Basse pression),12.0,12.0,0.0,0,CLIMATISATION,60.0,0.012526096033402923,0.08768267223382047,True,0.0
prise de courant complet plinthes,4.0,2.0,0.0,0,ELECTRICITE,20.0,0.0041753653444676405,0.029227557411273482,True,0.0
prise de courant électrique encastré,41.0,1.9523809523809523,1.499206139134658,0,ELECTRICITE,1476.0,0.04279749478079332,2.54839167216754,True,5.0
prise tétrapolaire femelle 32A 3P+N+T - 5 broches,2.0,2.0,0.0,0,ELECTRICITE,210.0,0.0020876826722338203,0.014613778705636741,True,0.0
roulement GE 110 XT 2RS/X-LS pour vérin rampe mobile,2.0,2.0,0.0,0,MECANIQUE,3000.0,0.0020876826722338203,0.014613778705636741,True,0.0
réglette LED 120cm étanche,111.0,11.1,27.053239690983,0,ELECTRICITE,20535.0,0.11586638830897704,41.39092425463734,True,83.0
scotch noir électrique,60.0,1.7647058823529411,1.2075224705710643,0,ELECTRICITE,330.0,0.06263048016701461,2.2496970670256986,True,4.0
silicone,626.0,4.22972972972973,5.933984441758211,5,DIVERS,187800.0,0.6534446764091858,13.475089397501616,True,22.0
silicone MEDHUB,104.0,5.777777777777778,5.34190487676618,0,DIVERS,31200.0,0.10855949895615867,8.77277380784238,True,18.0
soupape de pression MEDHUB,14.0,3.5,0.5773502691896257,0,CLIMATISATION,168.0,0.014613778705636743,0.9683218547238958,True,2.0
split 18000 complet MEDHUB,1.0,1.0,0.0,0,CLIMATISATION,500.0,0.0010438413361169101,0.0073068893528183704,True,0.0
spot LED GU10,125.0,2.840909090909091,2.1343609883880097,0,ELECTRICITE,4000.0,0.1304801670146138,4.114902651684311,True,8.0
te égale ppr 32,3.0,1.5,0.7071067811865476,0,PLOMBERIE,15.0,0.003131524008350731,1.0825808398382766,True,2.0
transformateur 12v,4.0,1.3333333333333333,0.5773502691896257,0,ELECTRICITE,0.0,0.0041753653444676405,0.8952529611957121,True,2.0
coude égale 90 PPR 63 ,2.0,2.0,0.0,0,PLOMBERIE,10.0,0.0020876826722338203,0.014613778705636741,True,0.0
coude égale 90 PPR 32,2.0,2.0,0.0,0,PLOMBERIE,10.0,0.0020876826722338203,0.014613778705636741,True,0.0
coude égale 45 ppr 32,16.0,8.0,2.8284271247461903,0,PLOMBERIE,80.0,0.016701461377870562,4.35955091676438,True,9.0
coude femlle ppr 32,26.0,4.333333333333333,3.8297084310253524,1,PLOMBERIE,130.0,0.027139874739039668,5.9345417697113065,True,11.0
Vernis de bois (Marron),239.0,21.727272727272727,16.888403767620602,13,PEINTURE,8604.0,0.24947807933194155,27.078952206754494,True,41.0
Vigi disjoncteur compact 4P,3.0,3.0,0.0,0,ELECTRICITE,0.0,0.003131524008350731,0.021920668058455117,True,0.0
Vis SPAX Ø6*60,231.0,15.4,11.095687708037106,0,MENUISERIE,0.0,0.24112734864300625,18.331423002556704,True,37.0
Vis auto Perceuse,180.0,60.0,36.05551275463989,0,DIVERS,1080.0,0.18789144050104384,55.39850921546714,True,111.0
Vis auto-perceuse DIN-7504-K ,190.0,63.333333333333336,23.094010767585033,10,ELECTROMECANIQUE,570.0,0.19832985386221294,36.02932512841304,True,62.0
Vis autoperseurse ,1363.0,30.977272727272727,40.606729100026755,15,DIVERS,272.6,1.4227557411273486,70.86938383793157,True,127.0
Vis autoperseurse 100PCS,6.0,1.5,0.5773502691896257,0,DIVERS,120.0,0.006263048016701462,0.9098667399013488,True,2.0
Vis de bois,255.0,18.214285714285715,11.429910635821136,0,MENUISERIE,0.0,0.2661795407098121,19.008122738700386,True,38.0
Vis de cloture,57.0,28.5,12.020815280171307,0,DIVERS,855.0,0.059498956158663886,18.44771561336761,True,37.0
Vis de fixation,18.0,6.0,3.4641016151377544,0,DIVERS,144.0,0.018789144050104383,5.3276764310573625,True,11.0
Vis hexagon socket head cap screw Ø 6,179.0,89.5,27.577164466275352,0,DIVERS,358.0,0.18684759916492694,42.67367989356752,True,85.0
